t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_1547,0.989,0.324,0.324,0.324,0.316,0.320,0.316
t_1548,0.985,0.329,0.329,0.329,0.343,0.336,0.343
t_1549,0.986,0.318,0.318,0.318,0.394,0.356,0.394
t_1550,0.993,0.310,0.310,0.310,0.454,0.382,0.454
t_1551,0.993,0.309,0.309,0.309,0.504,0.407,0.504
t_1552,0.991,0.248,0.248,0.248,0.472,0.360,0.472
t_1553,0.967,0.217,0.217,0.217,0.475,0.346,0.475
t_1554,0.969,0.247,0.247,0.247,0.492,0.370,0.492
t_1555,0.969,0.288,0.288,0.288,0.481,0.385,0.481
t_1556,0.966,0.313,0.313,0.313,0.456,0.385,0.456
t_1557,0.958,0.304,0.304,0.304,0.426,0.365,0.426
t_1558,0.932,0.253,0.253,0.253,0.422,0.338,0.422
t_1559,0.934,0.210,0.210,0.210,0.427,0.319,0.427
t_1560,0.935,0.192,0.192,0.192,0.438,0.315,0.438
t_1561,0.942,0.177,0.177,0.177,0.460,0.319,0.460
t_1562,0.943,0.136,0.136,0.136,0.491,0.314,0.491
t_1563,0.937,0.073,0.073,0.073,0.519,0.296,0.519
t_1564,0.926,0.028,0.028,0.028,0.522,0.275,0.522
t_1565,0.915,0.014,0.014,0.014,0.514,0.264,0.514
t_1566,0.902,0.003,0.003,0.003,0.491,0.247,0.491
t_1567,0.883,0.001,0.001,0.001,0.478,0.240,0.478
t_1568,0.858,0.000,0.000,0.000,0.466,0.233,0.466
t_1569,0.894,0.000,0.000,0.000,0.549,0.275,0.549
t_1570,0.923,0.000,0.000,0.000,0.635,0.318,0.635
t_1571,0.926,0.000,0.000,0.000,0.635,0.318,0.635
t_1572,0.923,0.000,0.000,0.000,0.621,0.311,0.621
t_1573,0.923,0.000,0.000,0.000,0.619,0.310,0.619
t_1574,0.925,0.001,0.001,0.001,0.620,0.311,0.620
t_1575,0.919,0.001,0.001,0.001,0.609,0.305,0.609
t_1576,0.890,0.000,0.000,0.000,0.529,0.265,0.529
t_1577,0.839,0.000,0.000,0.000,0.486,0.243,0.486
t_1578,0.837,0.000,0.000,0.000,0.474,0.237,0.474
t_1579,0.821,0.000,0.000,0.000,0.453,0.227,0.453
t_1580,0.791,0.000,0.000,0.000,0.425,0.213,0.425
t_1581,0.742,0.001,0.001,0.001,0.381,0.191,0.381
t_1582,0.689,0.001,0.001,0.001,0.375,0.188,0.375
t_1583,0.651,0.004,0.004,0.004,0.385,0.195,0.385
t_1584,0.662,0.009,0.009,0.009,0.367,0.188,0.367
t_1585,0.670,0.017,0.017,0.017,0.362,0.190,0.362
t_1586,0.663,0.032,0.032,0.032,0.381,0.207,0.381
t_1587,0.631,0.065,0.065,0.065,0.421,0.243,0.421
t_1588,0.576,0.124,0.124,0.124,0.427,0.276,0.427
t_1589,0.485,0.243,0.243,0.243,0.427,0.335,0.427
t_1590,0.404,0.595,0.595,0.595,0.417,0.506,0.417
t_1591,0.341,0.475,0.475,0.475,0.391,0.433,0.391
t_1592,0.272,0.416,0.416,0.416,0.281,0.349,0.281
t_1593,0.273,0.308,0.308,0.308,0.292,0.300,0.292
t_1594,0.380,0.226,0.226,0.226,0.393,0.310,0.393
t_1595,0.459,0.301,0.301,0.301,0.460,0.381,0.460
t_1596,0.377,0.605,0.605,0.605,0.555,0.580,0.555
t_1597,0.284,0.448,0.448,0.448,0.637,0.543,0.637
t_1598,0.337,0.571,0.571,0.571,0.636,0.604,0.636
t_1599,0.343,0.621,0.621,0.621,0.607,0.614,0.607
t_1600,0.312,0.633,0.633,0.633,0.596,0.615,0.596
t_1601,0.231,0.690,0.690,0.690,0.623,0.657,0.623
t_1602,0.275,0.910,0.910,0.910,0.632,0.771,0.632
t_1603,0.336,0.920,0.920,0.920,0.677,0.799,0.677
t_1604,0.439,0.921,0.921,0.921,0.736,0.829,0.736
t_1605,0.531,0.832,0.832,0.832,0.742,0.787,0.742
t_1606,0.538,0.848,0.848,0.848,0.756,0.802,0.756
t_1607,0.586,0.853,0.853,0.853,0.772,0.813,0.772
t_1608,0.621,0.852,0.852,0.852,0.775,0.814,0.775
t_1609,0.642,0.787,0.787,0.787,0.782,0.785,0.782
t_1610,0.660,0.774,0.774,0.774,0.750,0.762,0.750
t_1611,0.668,0.788,0.788,0.788,0.763,0.776,0.763
t_1612,0.682,0.702,0.702,0.702,0.765,0.734,0.765
t_1613,0.684,0.591,0.591,0.591,0.793,0.692,0.793
t_1614,0.643,0.474,0.474,0.474,0.836,0.655,0.836
t_1615,0.572,0.540,0.540,0.540,0.855,0.698,0.855
t_1616,0.461,0.618,0.618,0.618,0.852,0.735,0.852
t_1617,0.525,0.830,0.830,0.830,0.850,0.840,0.850
t_1618,0.658,0.908,0.908,0.908,0.861,0.885,0.861
t_1619,0.699,0.810,0.810,0.810,0.854,0.832,0.854
t_1620,0.737,0.673,0.673,0.673,0.816,0.745,0.816
t_1621,0.767,0.607,0.607,0.607,0.759,0.683,0.759
t_1622,0.811,0.577,0.577,0.577,0.707,0.642,0.707
t_1623,0.802,0.571,0.571,0.571,0.657,0.614,0.657
t_1624,0.690,0.448,0.448,0.448,0.598,0.523,0.598
t_1625,0.384,0.385,0.385,0.385,0.603,0.494,0.603
t_1626,0.324,0.363,0.363,0.363,0.652,0.508,0.652
t_1627,0.291,0.344,0.344,0.344,0.696,0.520,0.696
t_1628,0.234,0.240,0.240,0.240,0.730,0.485,0.730
t_1629,0.158,0.219,0.219,0.219,0.750,0.485,0.750
t_1630,0.086,0.243,0.243,0.243,0.767,0.505,0.767
t_1631,0.048,0.274,0.274,0.274,0.780,0.527,0.780
t_1632,0.030,0.289,0.289,0.289,0.791,0.540,0.791
t_1633,0.023,0.319,0.319,0.319,0.784,0.552,0.784
t_1634,0.018,0.353,0.353,0.353,0.726,0.540,0.726
t_1635,0.016,0.374,0.374,0.374,0.671,0.523,0.671
t_1636,0.012,0.348,0.348,0.348,0.628,0.488,0.628
t_1637,0.021,0.329,0.329,0.329,0.597,0.463,0.597
t_1638,0.028,0.342,0.342,0.342,0.571,0.457,0.571
t_1639,0.016,0.357,0.357,0.357,0.572,0.465,0.572
t_1640,0.007,0.361,0.361,0.361,0.519,0.440,0.519
t_1641,0.018,0.409,0.409,0.409,0.578,0.494,0.578
t_1642,0.036,0.542,0.542,0.542,0.628,0.585,0.628
t_1643,0.051,0.700,0.700,0.700,0.619,0.660,0.619
t_1644,0.072,0.765,0.765,0.765,0.655,0.710,0.655
t_1645,0.114,0.794,0.794,0.794,0.705,0.750,0.705
t_1646,0.170,0.826,0.826,0.826,0.681,0.754,0.681
t_1647,0.223,0.837,0.837,0.837,0.616,0.727,0.616
t_1648,0.274,0.907,0.907,0.907,0.660,0.784,0.660
t_1649,0.267,0.928,0.928,0.928,0.707,0.818,0.707
t_1650,0.335,0.936,0.936,0.936,0.780,0.858,0.780
t_1651,0.451,0.925,0.925,0.925,0.822,0.874,0.822
t_1652,0.496,0.898,0.898,0.898,0.877,0.888,0.877
t_1653,0.511,0.848,0.848,0.848,0.935,0.892,0.935
t_1654,0.480,0.798,0.798,0.798,0.957,0.878,0.957
t_1655,0.446,0.751,0.751,0.751,0.973,0.862,0.973
t_1656,0.472,0.641,0.641,0.641,0.965,0.803,0.965
t_1657,0.529,0.546,0.546,0.546,0.967,0.757,0.967
t_1658,0.601,0.466,0.466,0.466,0.953,0.710,0.953
t_1659,0.656,0.356,0.356,0.356,0.936,0.646,0.936
t_1660,0.709,0.412,0.412,0.412,0.878,0.645,0.878
t_1661,0.765,0.306,0.306,0.306,0.784,0.545,0.784
t_1662,0.785,0.296,0.296,0.296,0.680,0.488,0.680
t_1663,0.783,0.143,0.143,0.143,0.590,0.367,0.590
t_1664,0.752,0.062,0.062,0.062,0.528,0.295,0.528
t_1665,0.781,0.034,0.034,0.034,0.557,0.296,0.557
t_1666,0.908,0.048,0.048,0.048,0.657,0.353,0.657
t_1667,0.946,0.114,0.114,0.114,0.649,0.382,0.649
t_1668,0.924,0.152,0.152,0.152,0.561,0.357,0.561
t_1669,0.921,0.189,0.189,0.189,0.433,0.311,0.433
t_1670,0.922,0.200,0.200,0.200,0.303,0.252,0.303
t_1671,0.922,0.177,0.177,0.177,0.239,0.208,0.239
t_1672,0.917,0.136,0.136,0.136,0.197,0.167,0.197
t_1673,0.867,0.084,0.084,0.084,0.161,0.123,0.161
t_1674,0.830,0.017,0.017,0.017,0.174,0.096,0.174
t_1675,0.818,0.011,0.011,0.011,0.199,0.105,0.199
t_1676,0.797,0.010,0.010,0.010,0.207,0.109,0.207
t_1677,0.765,0.009,0.009,0.009,0.196,0.103,0.196
t_1678,0.728,0.007,0.007,0.007,0.196,0.102,0.196
t_1679,0.687,0.008,0.008,0.008,0.191,0.100,0.191
t_1680,0.642,0.009,0.009,0.009,0.184,0.097,0.184
t_1681,0.609,0.014,0.014,0.014,0.179,0.097,0.179
t_1682,0.581,0.017,0.017,0.017,0.190,0.104,0.190
t_1683,0.546,0.012,0.012,0.012,0.213,0.113,0.213
t_1684,0.464,0.012,0.012,0.012,0.221,0.117,0.221
t_1685,0.402,0.007,0.007,0.007,0.208,0.108,0.208
t_1686,0.373,0.005,0.005,0.005,0.205,0.105,0.205
t_1687,0.333,0.007,0.007,0.007,0.188,0.098,0.188
t_1688,0.224,0.004,0.004,0.004,0.174,0.089,0.174
t_1689,0.248,0.002,0.002,0.002,0.282,0.142,0.282
t_1690,0.494,0.001,0.001,0.001,0.370,0.186,0.370
t_1691,0.497,0.002,0.002,0.002,0.404,0.203,0.404
t_1692,0.479,0.005,0.005,0.005,0.436,0.221,0.436
t_1693,0.274,0.010,0.010,0.010,0.449,0.230,0.449
t_1694,0.267,0.015,0.015,0.015,0.443,0.229,0.443
t_1695,0.254,0.054,0.054,0.054,0.386,0.220,0.386
t_1696,0.216,0.097,0.097,0.097,0.432,0.265,0.432
t_1697,0.136,0.070,0.070,0.070,0.565,0.318,0.565
t_1698,0.146,0.095,0.095,0.095,0.668,0.382,0.668
t_1699,0.153,0.114,0.114,0.114,0.764,0.439,0.764
t_1700,0.137,0.135,0.135,0.135,0.786,0.461,0.786
t_1701,0.125,0.154,0.154,0.154,0.826,0.490,0.826
t_1702,0.123,0.170,0.170,0.170,0.836,0.503,0.836
t_1703,0.128,0.168,0.168,0.168,0.837,0.503,0.837
t_1704,0.142,0.154,0.154,0.154,0.830,0.492,0.830
t_1705,0.164,0.135,0.135,0.135,0.828,0.482,0.828
t_1706,0.190,0.112,0.112,0.112,0.838,0.475,0.838
t_1707,0.221,0.095,0.095,0.095,0.838,0.467,0.838
t_1708,0.258,0.090,0.090,0.090,0.820,0.455,0.820
t_1709,0.282,0.080,0.080,0.080,0.791,0.436,0.791
t_1710,0.300,0.063,0.063,0.063,0.731,0.397,0.731
t_1711,0.282,0.049,0.049,0.049,0.664,0.357,0.664
t_1712,0.220,0.015,0.015,0.015,0.546,0.281,0.546
t_1713,0.196,0.005,0.005,0.005,0.457,0.231,0.457
t_1714,0.271,0.005,0.005,0.005,0.447,0.226,0.447
t_1715,0.293,0.003,0.003,0.003,0.422,0.213,0.422
t_1716,0.306,0.003,0.003,0.003,0.329,0.166,0.329
t_1717,0.323,0.001,0.001,0.001,0.243,0.122,0.243
t_1718,0.328,0.000,0.000,0.000,0.178,0.089,0.178
t_1719,0.289,0.000,0.000,0.000,0.119,0.060,0.119
t_1720,0.236,0.000,0.000,0.000,0.056,0.028,0.056
t_1721,0.171,0.000,0.000,0.000,0.027,0.014,0.027
t_1722,0.191,0.000,0.000,0.000,0.019,0.010,0.019
t_1723,0.483,0.000,0.000,0.000,0.009,0.005,0.009
t_1724,0.401,0.000,0.000,0.000,0.004,0.002,0.004
t_1725,0.201,0.000,0.000,0.000,0.002,0.001,0.002
t_1726,0.185,0.000,0.000,0.000,0.001,0.001,0.001
t_1727,0.358,0.003,0.003,0.003,0.000,0.002,0.000
t_1728,0.145,0.019,0.019,0.019,0.002,0.011,0.002
t_1729,0.124,0.022,0.022,0.022,0.002,0.012,0.002
t_1730,0.101,0.042,0.042,0.042,0.007,0.025,0.007
t_1731,0.081,0.073,0.073,0.073,0.017,0.045,0.017
t_1732,0.072,0.105,0.105,0.105,0.017,0.061,0.017
t_1733,0.066,0.131,0.131,0.131,0.014,0.073,0.014
t_1734,0.060,0.164,0.164,0.164,0.011,0.088,0.011
t_1735,0.053,0.194,0.194,0.194,0.006,0.100,0.006
t_1736,0.027,0.174,0.174,0.174,0.002,0.088,0.002
t_1737,0.010,0.053,0.053,0.053,0.000,0.027,0.000
t_1738,0.011,0.055,0.055,0.055,0.001,0.028,0.001
t_1739,0.015,0.085,0.085,0.085,0.002,0.044,0.002
t_1740,0.018,0.110,0.110,0.110,0.006,0.058,0.006
t_1741,0.026,0.120,0.120,0.120,0.019,0.070,0.019
t_1742,0.037,0.125,0.125,0.125,0.033,0.079,0.033
t_1743,0.048,0.125,0.125,0.125,0.038,0.082,0.038
t_1744,0.045,0.077,0.077,0.077,0.041,0.059,0.041
t_1745,0.054,0.085,0.085,0.085,0.075,0.080,0.075
t_1746,0.098,0.108,0.108,0.108,0.119,0.114,0.119
t_1747,0.180,0.168,0.168,0.168,0.171,0.170,0.171
t_1748,0.287,0.195,0.195,0.195,0.216,0.206,0.216
t_1749,0.325,0.199,0.199,0.199,0.239,0.219,0.239
t_1750,0.372,0.177,0.177,0.177,0.312,0.245,0.312
t_1751,0.385,0.136,0.136,0.136,0.344,0.240,0.344
t_1752,0.393,0.071,0.071,0.071,0.394,0.233,0.394
t_1753,0.381,0.036,0.036,0.036,0.427,0.232,0.427
t_1754,0.376,0.024,0.024,0.024,0.463,0.244,0.463
t_1755,0.368,0.036,0.036,0.036,0.500,0.268,0.500
t_1756,0.375,0.018,0.018,0.018,0.534,0.276,0.534
t_1757,0.401,0.007,0.007,0.007,0.553,0.280,0.553
t_1758,0.441,0.003,0.003,0.003,0.499,0.251,0.499
t_1759,0.465,0.001,0.001,0.001,0.419,0.210,0.419
t_1760,0.498,0.000,0.000,0.000,0.345,0.173,0.345
t_1761,0.603,0.000,0.000,0.000,0.292,0.146,0.292
t_1762,0.712,0.001,0.001,0.001,0.340,0.171,0.340
t_1763,0.778,0.004,0.004,0.004,0.416,0.210,0.416
t_1764,0.809,0.020,0.020,0.020,0.431,0.226,0.431
t_1765,0.842,0.060,0.060,0.060,0.441,0.251,0.441
t_1766,0.869,0.099,0.099,0.099,0.413,0.256,0.413
t_1767,0.882,0.141,0.141,0.141,0.330,0.236,0.330
t_1768,0.894,0.178,0.178,0.178,0.261,0.220,0.261
t_1769,0.885,0.179,0.179,0.179,0.212,0.196,0.212
t_1770,0.906,0.259,0.259,0.259,0.181,0.220,0.181
t_1771,0.910,0.326,0.326,0.326,0.158,0.242,0.158
t_1772,0.906,0.190,0.190,0.190,0.139,0.165,0.139
t_1773,0.903,0.185,0.185,0.185,0.122,0.154,0.122
t_1774,0.900,0.124,0.124,0.124,0.110,0.117,0.110
t_1775,0.896,0.129,0.129,0.129,0.101,0.115,0.101
t_1776,0.887,0.149,0.149,0.149,0.087,0.118,0.087
t_1777,0.882,0.169,0.169,0.169,0.064,0.117,0.064
t_1778,0.875,0.190,0.190,0.190,0.049,0.120,0.049
t_1779,0.845,0.169,0.169,0.169,0.040,0.105,0.040
t_1780,0.738,0.110,0.110,0.110,0.036,0.073,0.036
t_1781,0.598,0.066,0.066,0.066,0.032,0.049,0.032
t_1782,0.470,0.037,0.037,0.037,0.024,0.031,0.024
t_1783,0.349,0.045,0.045,0.045,0.010,0.028,0.010
t_1784,0.197,0.029,0.029,0.029,0.003,0.016,0.003
t_1785,0.225,0.042,0.042,0.042,0.002,0.022,0.002
t_1786,0.197,0.086,0.086,0.086,0.003,0.045,0.003
t_1787,0.153,0.101,0.101,0.101,0.002,0.052,0.002
t_1788,0.135,0.088,0.088,0.088,0.002,0.045,0.002
t_1789,0.130,0.070,0.070,0.070,0.002,0.036,0.002
t_1790,0.218,0.067,0.067,0.067,0.002,0.035,0.002
t_1791,0.223,0.079,0.079,0.079,0.002,0.041,0.002
t_1792,0.166,0.086,0.086,0.086,0.001,0.044,0.001
t_1793,0.195,0.084,0.084,0.084,0.000,0.042,0.000
t_1794,0.216,0.103,0.103,0.103,0.001,0.052,0.001
t_1795,0.277,0.130,0.130,0.130,0.001,0.066,0.001
t_1796,0.274,0.143,0.143,0.143,0.001,0.072,0.001
t_1797,0.241,0.143,0.143,0.143,0.001,0.072,0.001
t_1798,0.188,0.138,0.138,0.138,0.000,0.069,0.000
t_1799,0.127,0.103,0.103,0.103,0.000,0.052,0.000
t_1800,0.177,0.100,0.100,0.100,0.001,0.051,0.001
t_1801,0.107,0.070,0.070,0.070,0.004,0.037,0.004
t_1802,0.059,0.043,0.043,0.043,0.008,0.026,0.008
t_1803,0.029,0.016,0.016,0.016,0.012,0.014,0.012
t_1804,0.052,0.008,0.008,0.008,0.013,0.011,0.013
t_1805,0.047,0.009,0.009,0.009,0.012,0.011,0.012
t_1806,0.054,0.010,0.010,0.010,0.012,0.011,0.012
t_1807,0.067,0.008,0.008,0.008,0.010,0.009,0.010
t_1808,0.037,0.003,0.003,0.003,0.002,0.003,0.002
t_1809,0.022,0.002,0.002,0.002,0.002,0.002,0.002
t_1810,0.014,0.004,0.004,0.004,0.004,0.004,0.004
t_1811,0.006,0.006,0.006,0.006,0.015,0.011,0.015
t_1812,0.002,0.014,0.014,0.014,0.028,0.021,0.028
t_1813,0.002,0.033,0.033,0.033,0.051,0.042,0.051
t_1814,0.004,0.051,0.051,0.051,0.072,0.062,0.072
t_1815,0.010,0.074,0.074,0.074,0.070,0.072,0.070
t_1816,0.030,0.083,0.083,0.083,0.079,0.081,0.079
t_1817,0.068,0.080,0.080,0.080,0.105,0.093,0.105
t_1818,0.157,0.110,0.110,0.110,0.153,0.132,0.153
t_1819,0.274,0.168,0.168,0.168,0.184,0.176,0.184
t_1820,0.270,0.233,0.233,0.233,0.178,0.206,0.178
t_1821,0.292,0.321,0.321,0.321,0.187,0.254,0.187
t_1822,0.335,0.405,0.405,0.405,0.235,0.320,0.235
t_1823,0.379,0.506,0.506,0.506,0.273,0.390,0.273
t_1824,0.403,0.539,0.539,0.539,0.273,0.406,0.273
t_1825,0.401,0.569,0.569,0.569,0.242,0.406,0.242
t_1826,0.373,0.604,0.604,0.604,0.185,0.395,0.185
t_1827,0.333,0.634,0.634,0.634,0.125,0.380,0.125
t_1828,0.290,0.602,0.602,0.602,0.064,0.333,0.064
t_1829,0.263,0.566,0.566,0.566,0.030,0.298,0.030
t_1830,0.233,0.507,0.507,0.507,0.023,0.265,0.023
t_1831,0.172,0.467,0.467,0.467,0.012,0.240,0.012
t_1832,0.097,0.242,0.242,0.242,0.014,0.128,0.014
t_1833,0.069,0.141,0.141,0.141,0.017,0.079,0.017
t_1834,0.093,0.169,0.169,0.169,0.030,0.100,0.030
t_1835,0.065,0.207,0.207,0.207,0.054,0.131,0.054
t_1836,0.043,0.220,0.220,0.220,0.100,0.160,0.100
t_1837,0.040,0.185,0.185,0.185,0.165,0.175,0.165
t_1838,0.056,0.171,0.171,0.171,0.233,0.202,0.233
t_1839,0.094,0.181,0.181,0.181,0.275,0.228,0.275
t_1840,0.156,0.188,0.188,0.188,0.245,0.217,0.245
t_1841,0.210,0.185,0.185,0.185,0.191,0.188,0.191
t_1842,0.287,0.197,0.197,0.197,0.171,0.184,0.171
t_1843,0.378,0.237,0.237,0.237,0.122,0.180,0.122
t_1844,0.395,0.219,0.219,0.219,0.073,0.146,0.073
t_1845,0.393,0.220,0.220,0.220,0.035,0.128,0.035
t_1846,0.367,0.172,0.172,0.172,0.018,0.095,0.018
t_1847,0.360,0.134,0.134,0.134,0.006,0.070,0.006
t_1848,0.381,0.113,0.113,0.113,0.003,0.058,0.003
t_1849,0.405,0.086,0.086,0.086,0.001,0.044,0.001
t_1850,0.422,0.060,0.060,0.060,0.001,0.031,0.001
t_1851,0.435,0.040,0.040,0.040,0.001,0.021,0.001
t_1852,0.446,0.021,0.021,0.021,0.002,0.012,0.002
t_1853,0.439,0.011,0.011,0.011,0.004,0.008,0.004
t_1854,0.422,0.007,0.007,0.007,0.007,0.007,0.007
t_1855,0.365,0.005,0.005,0.005,0.008,0.007,0.008
t_1856,0.265,0.004,0.004,0.004,0.003,0.004,0.003
t_1857,0.276,0.006,0.006,0.006,0.013,0.010,0.013
t_1858,0.348,0.021,0.021,0.021,0.034,0.028,0.034
t_1859,0.399,0.037,0.037,0.037,0.069,0.053,0.069
t_1860,0.449,0.093,0.093,0.093,0.130,0.112,0.130
t_1861,0.534,0.362,0.362,0.362,0.184,0.273,0.184
t_1862,0.662,0.577,0.577,0.577,0.239,0.408,0.239
t_1863,0.775,0.724,0.724,0.724,0.269,0.497,0.269
t_1864,0.834,0.583,0.583,0.583,0.283,0.433,0.283
t_1865,0.859,0.579,0.579,0.579,0.288,0.434,0.288
t_1866,0.910,0.627,0.627,0.627,0.294,0.461,0.294
t_1867,0.924,0.693,0.693,0.693,0.254,0.474,0.254
t_1868,0.928,0.587,0.587,0.587,0.169,0.378,0.169
t_1869,0.923,0.554,0.554,0.554,0.088,0.321,0.088
t_1870,0.913,0.510,0.510,0.510,0.044,0.277,0.044
t_1871,0.901,0.479,0.479,0.479,0.026,0.253,0.026
t_1872,0.887,0.433,0.433,0.433,0.024,0.229,0.024
t_1873,0.873,0.381,0.381,0.381,0.030,0.206,0.030
t_1874,0.858,0.341,0.341,0.341,0.049,0.195,0.049
t_1875,0.848,0.310,0.310,0.310,0.074,0.192,0.074
t_1876,0.854,0.303,0.303,0.303,0.083,0.193,0.083
t_1877,0.872,0.302,0.302,0.302,0.092,0.197,0.092
t_1878,0.890,0.279,0.279,0.279,0.092,0.186,0.092
t_1879,0.895,0.226,0.226,0.226,0.091,0.159,0.091
t_1880,0.891,0.347,0.347,0.347,0.179,0.263,0.179
t_1881,0.912,0.563,0.563,0.563,0.167,0.365,0.167
t_1882,0.918,0.634,0.634,0.634,0.140,0.387,0.140
t_1883,0.925,0.669,0.669,0.669,0.130,0.400,0.130
t_1884,0.929,0.701,0.701,0.701,0.131,0.416,0.131
t_1885,0.933,0.708,0.708,0.708,0.125,0.417,0.125
t_1886,0.934,0.686,0.686,0.686,0.122,0.404,0.122
t_1887,0.934,0.661,0.661,0.661,0.118,0.390,0.118
t_1888,0.930,0.611,0.611,0.611,0.109,0.360,0.109
t_1889,0.915,0.519,0.519,0.519,0.074,0.297,0.074
t_1890,0.863,0.408,0.408,0.408,0.068,0.238,0.068
t_1891,0.835,0.408,0.408,0.408,0.069,0.239,0.069
t_1892,0.721,0.380,0.380,0.380,0.066,0.223,0.066
t_1893,0.551,0.339,0.339,0.339,0.063,0.201,0.063
t_1894,0.419,0.311,0.311,0.311,0.058,0.185,0.058
t_1895,0.304,0.267,0.267,0.267,0.048,0.158,0.048
t_1896,0.365,0.244,0.244,0.244,0.038,0.141,0.038
t_1897,0.173,0.186,0.186,0.186,0.023,0.105,0.023
t_1898,0.159,0.148,0.148,0.148,0.011,0.080,0.011
t_1899,0.178,0.131,0.131,0.131,0.006,0.069,0.006
t_1900,0.191,0.104,0.104,0.104,0.003,0.054,0.003
t_1901,0.223,0.082,0.082,0.082,0.002,0.042,0.002
t_1902,0.265,0.081,0.081,0.081,0.002,0.042,0.002
t_1903,0.270,0.073,0.073,0.073,0.002,0.038,0.002
t_1904,0.319,0.126,0.126,0.126,0.004,0.065,0.004
t_1905,0.445,0.221,0.221,0.221,0.005,0.113,0.005
t_1906,0.544,0.319,0.319,0.319,0.003,0.161,0.003
t_1907,0.637,0.385,0.385,0.385,0.002,0.194,0.002
t_1908,0.720,0.421,0.421,0.421,0.002,0.212,0.002
t_1909,0.803,0.440,0.440,0.440,0.002,0.221,0.002
t_1910,0.855,0.477,0.477,0.477,0.003,0.240,0.003
t_1911,0.890,0.493,0.493,0.493,0.003,0.248,0.003
t_1912,0.891,0.415,0.415,0.415,0.001,0.208,0.001
t_1913,0.831,0.255,0.255,0.255,0.000,0.128,0.000
t_1914,0.831,0.167,0.167,0.167,0.000,0.084,0.000
t_1915,0.831,0.123,0.123,0.123,0.000,0.062,0.000
t_1916,0.789,0.074,0.074,0.074,0.002,0.038,0.002
t_1917,0.705,0.037,0.037,0.037,0.014,0.026,0.014
t_1918,0.647,0.019,0.019,0.019,0.041,0.030,0.041
t_1919,0.614,0.014,0.014,0.014,0.073,0.044,0.073
t_1920,0.611,0.011,0.011,0.011,0.100,0.056,0.100
t_1921,0.633,0.011,0.011,0.011,0.126,0.069,0.126
t_1922,0.671,0.010,0.010,0.010,0.150,0.080,0.150
t_1923,0.715,0.010,0.010,0.010,0.172,0.091,0.172
t_1924,0.708,0.007,0.007,0.007,0.199,0.103,0.199
t_1925,0.702,0.007,0.007,0.007,0.240,0.124,0.240
t_1926,0.702,0.004,0.004,0.004,0.284,0.144,0.284
t_1927,0.679,0.000,0.000,0.000,0.267,0.134,0.267
t_1928,0.669,0.000,0.000,0.000,0.268,0.134,0.268
t_1929,0.787,0.000,0.000,0.000,0.425,0.213,0.425
t_1930,0.862,0.002,0.002,0.002,0.550,0.276,0.550
t_1931,0.884,0.017,0.017,0.017,0.624,0.321,0.624
t_1932,0.899,0.038,0.038,0.038,0.674,0.356,0.674
t_1933,0.903,0.061,0.061,0.061,0.712,0.387,0.712
t_1934,0.906,0.090,0.090,0.090,0.740,0.415,0.740
t_1935,0.904,0.133,0.133,0.133,0.734,0.434,0.734
t_1936,0.893,0.130,0.130,0.130,0.663,0.397,0.663
t_1937,0.847,0.109,0.109,0.109,0.595,0.352,0.595
t_1938,0.866,0.142,0.142,0.142,0.571,0.357,0.571
t_1939,0.884,0.186,0.186,0.186,0.513,0.350,0.513
t_1940,0.891,0.186,0.186,0.186,0.434,0.310,0.434
t_1941,0.887,0.067,0.067,0.067,0.404,0.236,0.404
t_1942,0.885,0.034,0.034,0.034,0.446,0.240,0.446
t_1943,0.875,0.015,0.015,0.015,0.482,0.249,0.482
t_1944,0.859,0.008,0.008,0.008,0.537,0.273,0.537
t_1945,0.839,0.001,0.001,0.001,0.606,0.304,0.606
t_1946,0.810,0.000,0.000,0.000,0.669,0.335,0.669
t_1947,0.773,0.000,0.000,0.000,0.727,0.364,0.727
t_1948,0.728,0.000,0.000,0.000,0.757,0.379,0.757
t_1949,0.709,0.001,0.001,0.001,0.756,0.379,0.756
t_1950,0.706,0.004,0.004,0.004,0.747,0.376,0.747
t_1951,0.692,0.008,0.008,0.008,0.719,0.364,0.719
t_1952,0.679,0.008,0.008,0.008,0.709,0.359,0.709
t_1953,0.736,0.021,0.021,0.021,0.813,0.417,0.813
t_1954,0.746,0.064,0.064,0.064,0.917,0.491,0.917
t_1955,0.721,0.187,0.187,0.187,0.960,0.574,0.960
t_1956,0.690,0.377,0.377,0.377,0.989,0.683,0.989
t_1957,0.689,0.605,0.605,0.605,0.995,0.800,0.995
t_1958,0.645,0.760,0.760,0.760,0.995,0.878,0.995
t_1959,0.565,0.846,0.846,0.846,0.996,0.921,0.996
t_1960,0.481,0.816,0.816,0.816,0.989,0.903,0.989
t_1961,0.313,0.662,0.662,0.662,0.981,0.822,0.981
t_1962,0.300,0.715,0.715,0.715,0.994,0.855,0.994
t_1963,0.362,0.823,0.823,0.823,0.995,0.909,0.995
t_1964,0.472,0.900,0.900,0.900,0.997,0.949,0.997
t_1965,0.546,0.938,0.938,0.938,0.996,0.967,0.996
t_1966,0.544,0.956,0.956,0.956,0.985,0.971,0.985
t_1967,0.532,0.962,0.962,0.962,0.965,0.964,0.965
t_1968,0.563,0.947,0.947,0.947,0.944,0.946,0.944
t_1969,0.603,0.925,0.925,0.925,0.854,0.890,0.854
