t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_7222,0.255,0.255,0.255,0.004,0.130,0.004,0.0035
t_7223,0.375,0.375,0.375,0.008,0.192,0.008,0.0059
t_7224,0.446,0.446,0.446,0.009,0.228,0.009,0.0064
t_7225,0.484,0.484,0.484,0.011,0.248,0.011,0.0066
t_7226,0.513,0.513,0.513,0.011,0.262,0.011,0.0064
t_7227,0.479,0.479,0.479,0.011,0.245,0.011,0.0058
t_7228,0.481,0.481,0.481,0.012,0.247,0.012,0.006
t_7229,0.440,0.440,0.440,0.017,0.229,0.017,0.0042
t_7230,0.383,0.383,0.383,0.032,0.208,0.032,0.0048
t_7231,0.351,0.351,0.351,0.052,0.202,0.052,0.01
t_7232,0.281,0.281,0.281,0.067,0.174,0.067,0.0122
t_7233,0.182,0.182,0.182,0.082,0.132,0.082,0.0106
t_7234,0.138,0.138,0.138,0.096,0.117,0.096,0.0444
t_7235,0.171,0.171,0.171,0.129,0.150,0.129,0.0973
t_7236,0.218,0.218,0.218,0.148,0.183,0.148,0.1211
t_7237,0.250,0.250,0.250,0.118,0.184,0.118,0.1116
t_7238,0.251,0.251,0.251,0.054,0.153,0.054,0.0871
t_7239,0.229,0.229,0.229,0.007,0.118,0.007,0.0641
t_7240,0.086,0.086,0.086,0.000,0.043,0.000,0.029
t_7241,0.072,0.072,0.072,0.000,0.036,0.000,0.0147
t_7242,0.123,0.123,0.123,0.000,0.062,0.000,0.0125
t_7243,0.107,0.107,0.107,0.000,0.054,0.000,0.0099
t_7244,0.099,0.099,0.099,0.001,0.050,0.001,0.0103
t_7245,0.099,0.099,0.099,0.006,0.053,0.006,0.0142
t_7246,0.104,0.104,0.104,0.016,0.060,0.016,0.0147
t_7247,0.107,0.107,0.107,0.031,0.069,0.031,0.012
t_7248,0.108,0.108,0.108,0.059,0.084,0.059,0.0108
t_7249,0.107,0.107,0.107,0.073,0.090,0.073,0.0112
t_7250,0.106,0.106,0.106,0.079,0.093,0.079,0.0132
t_7251,0.099,0.099,0.099,0.076,0.088,0.076,0.0113
t_7252,0.095,0.095,0.095,0.070,0.083,0.070,0.0084
t_7253,0.087,0.087,0.087,0.060,0.074,0.060,0.0066
t_7254,0.065,0.065,0.065,0.054,0.060,0.054,0.0061
t_7255,0.046,0.046,0.046,0.048,0.047,0.048,0.0066
t_7256,0.026,0.026,0.026,0.028,0.027,0.028,0.0074
t_7257,0.008,0.008,0.008,0.008,0.008,0.008,0.0018
t_7258,0.010,0.010,0.010,0.010,0.010,0.010,0.0005
t_7259,0.009,0.009,0.009,0.016,0.013,0.016,0.0005
t_7260,0.009,0.009,0.009,0.013,0.011,0.013,0.0002
t_7261,0.008,0.008,0.008,0.008,0.008,0.008,0.0004
t_7262,0.005,0.005,0.005,0.005,0.005,0.005,0.0037
t_7263,0.000,0.000,0.000,0.002,0.001,0.002,0.008
t_7264,0.000,0.000,0.000,0.000,0.000,0.000,0.0125
t_7265,0.010,0.010,0.010,0.000,0.005,0.000,0.0094
t_7266,0.005,0.005,0.005,0.000,0.003,0.000,0.008
t_7267,0.000,0.000,0.000,0.000,0.000,0.000,0.0249
t_7268,0.000,0.000,0.000,0.000,0.000,0.000,0.0433
t_7269,0.000,0.000,0.000,0.000,0.000,0.000,0.0573
t_7270,0.000,0.000,0.000,0.000,0.000,0.000,0.0559
t_7271,0.000,0.000,0.000,0.001,0.001,0.001,0.0469
t_7272,0.000,0.000,0.000,0.001,0.001,0.001,0.0385
t_7273,0.000,0.000,0.000,0.002,0.001,0.002,0.0278
t_7274,0.000,0.000,0.000,0.003,0.002,0.003,0.0296
t_7275,0.000,0.000,0.000,0.005,0.003,0.005,0.033
t_7276,0.000,0.000,0.000,0.004,0.002,0.004,0.0398
t_7277,0.000,0.000,0.000,0.003,0.002,0.003,0.0493
t_7278,0.000,0.000,0.000,0.002,0.001,0.002,0.0609
t_7279,0.000,0.000,0.000,0.001,0.001,0.001,0.0768
t_7280,0.000,0.000,0.000,0.000,0.000,0.000,0.0701
t_7281,0.000,0.000,0.000,0.000,0.000,0.000,0.0538
t_7282,0.000,0.000,0.000,0.000,0.000,0.000,0.0334
t_7283,0.000,0.000,0.000,0.000,0.000,0.000,0.0083
t_7284,0.000,0.000,0.000,0.000,0.000,0.000,0
t_7285,0.000,0.000,0.000,0.000,0.000,0.000,0.0001
t_7286,0.000,0.000,0.000,0.001,0.001,0.001,0.0122
t_7287,0.000,0.000,0.000,0.000,0.000,0.000,0.0259
t_7288,0.007,0.007,0.007,0.000,0.004,0.000,0.0276
t_7289,0.008,0.008,0.008,0.000,0.004,0.000,0.0085
t_7290,0.002,0.002,0.002,0.000,0.001,0.000,0.0032
t_7291,0.000,0.000,0.000,0.002,0.001,0.002,0.0099
t_7292,0.000,0.000,0.000,0.007,0.004,0.007,0.0251
t_7293,0.000,0.000,0.000,0.022,0.011,0.022,0.0307
t_7294,0.000,0.000,0.000,0.044,0.022,0.044,0.0319
t_7295,0.000,0.000,0.000,0.076,0.038,0.076,0.0345
t_7296,0.000,0.000,0.000,0.106,0.053,0.106,0.039
t_7297,0.000,0.000,0.000,0.129,0.065,0.129,0.0468
t_7298,0.000,0.000,0.000,0.148,0.074,0.148,0.0623
t_7299,0.000,0.000,0.000,0.170,0.085,0.170,0.0876
t_7300,0.000,0.000,0.000,0.186,0.093,0.186,0.1162
t_7301,0.000,0.000,0.000,0.190,0.095,0.190,0.1202
t_7302,0.000,0.000,0.000,0.165,0.083,0.165,0.1067
t_7303,0.000,0.000,0.000,0.140,0.070,0.140,0.1066
t_7304,0.002,0.002,0.002,0.110,0.056,0.110,0.0878
t_7305,0.001,0.001,0.001,0.098,0.050,0.098,0.0638
t_7306,0.000,0.000,0.000,0.126,0.063,0.126,0.0735
t_7307,0.000,0.000,0.000,0.165,0.083,0.165,0.0638
t_7308,0.001,0.001,0.001,0.185,0.093,0.185,0.0381
t_7309,0.004,0.004,0.004,0.207,0.106,0.207,0.052
t_7310,0.015,0.015,0.015,0.231,0.123,0.231,0.0788
t_7311,0.025,0.025,0.025,0.243,0.134,0.243,0.0854
t_7312,0.014,0.014,0.014,0.285,0.150,0.285,0.0623
t_7313,0.007,0.007,0.007,0.336,0.172,0.336,0.0452
t_7314,0.011,0.011,0.011,0.321,0.166,0.321,0.0435
t_7315,0.026,0.026,0.026,0.281,0.154,0.281,0.0492
t_7316,0.037,0.037,0.037,0.244,0.141,0.244,0.0674
t_7317,0.042,0.042,0.042,0.228,0.135,0.228,0.0849
t_7318,0.056,0.056,0.056,0.222,0.139,0.222,0.0856
t_7319,0.061,0.061,0.061,0.205,0.133,0.205,0.0832
t_7320,0.048,0.048,0.048,0.191,0.120,0.191,0.0929
t_7321,0.122,0.122,0.122,0.188,0.155,0.188,0.1295
t_7322,0.171,0.171,0.171,0.164,0.168,0.164,0.2019
t_7323,0.139,0.139,0.139,0.148,0.144,0.148,0.2403
t_7324,0.202,0.202,0.202,0.138,0.170,0.138,0.3142
t_7325,0.303,0.303,0.303,0.138,0.221,0.138,0.4162
t_7326,0.339,0.339,0.339,0.154,0.247,0.154,0.5416
t_7327,0.317,0.317,0.317,0.167,0.242,0.167,0.6435
t_7328,0.162,0.162,0.162,0.139,0.151,0.139,0.6727
t_7329,0.202,0.202,0.202,0.119,0.161,0.119,0.8118
t_7330,0.190,0.190,0.190,0.113,0.152,0.113,0.9
t_7331,0.162,0.162,0.162,0.125,0.144,0.125,0.9112
t_7332,0.305,0.305,0.305,0.147,0.226,0.147,0.9132
t_7333,0.308,0.308,0.308,0.164,0.236,0.164,0.9138
t_7334,0.258,0.258,0.258,0.170,0.214,0.170,0.9141
t_7335,0.220,0.220,0.220,0.155,0.188,0.155,0.9083
t_7336,0.147,0.147,0.147,0.132,0.140,0.132,0.8897
t_7337,0.083,0.083,0.083,0.174,0.129,0.174,0.8474
t_7338,0.050,0.050,0.050,0.227,0.139,0.227,0.8391
t_7339,0.014,0.014,0.014,0.262,0.138,0.262,0.8078
t_7340,0.002,0.002,0.002,0.297,0.150,0.297,0.7572
t_7341,0.001,0.001,0.001,0.345,0.173,0.345,0.7043
t_7342,0.000,0.000,0.000,0.416,0.208,0.416,0.7323
t_7343,0.001,0.001,0.001,0.538,0.270,0.538,0.7437
t_7344,0.003,0.003,0.003,0.651,0.327,0.651,0.7466
t_7345,0.006,0.006,0.006,0.767,0.387,0.767,0.7195
t_7346,0.008,0.008,0.008,0.849,0.429,0.849,0.6732
t_7347,0.010,0.010,0.010,0.908,0.459,0.908,0.6233
t_7348,0.010,0.010,0.010,0.921,0.466,0.921,0.5994
t_7349,0.016,0.016,0.016,0.922,0.469,0.922,0.6113
t_7350,0.030,0.030,0.030,0.920,0.475,0.920,0.6311
t_7351,0.046,0.046,0.046,0.926,0.486,0.926,0.6186
t_7352,0.061,0.061,0.061,0.927,0.494,0.927,0.6001
t_7353,0.070,0.070,0.070,0.935,0.503,0.935,0.697
t_7354,0.138,0.138,0.138,0.944,0.541,0.944,0.7749
t_7355,0.250,0.250,0.250,0.956,0.603,0.956,0.7897
t_7356,0.388,0.388,0.388,0.971,0.680,0.971,0.7908
t_7357,0.478,0.478,0.478,0.972,0.725,0.972,0.793
t_7358,0.474,0.474,0.474,0.967,0.721,0.967,0.8066
t_7359,0.413,0.413,0.413,0.969,0.691,0.969,0.8155
t_7360,0.277,0.277,0.277,0.971,0.624,0.971,0.8411
t_7361,0.254,0.254,0.254,0.970,0.612,0.970,0.8753
t_7362,0.272,0.272,0.272,0.970,0.621,0.970,0.8918
t_7363,0.252,0.252,0.252,0.949,0.601,0.949,0.8963
t_7364,0.404,0.404,0.404,0.918,0.661,0.918,0.8908
t_7365,0.369,0.369,0.369,0.878,0.624,0.878,0.8786
t_7366,0.381,0.381,0.381,0.828,0.605,0.828,0.865
t_7367,0.632,0.632,0.632,0.816,0.724,0.816,0.8635
t_7368,0.724,0.724,0.724,0.807,0.766,0.807,0.8675
t_7369,0.723,0.723,0.723,0.835,0.779,0.835,0.8654
t_7370,0.604,0.604,0.604,0.859,0.732,0.859,0.8655
t_7371,0.547,0.547,0.547,0.875,0.711,0.875,0.8803
t_7372,0.521,0.521,0.521,0.876,0.699,0.876,0.8802
t_7373,0.492,0.492,0.492,0.865,0.679,0.865,0.8659
t_7374,0.482,0.482,0.482,0.831,0.657,0.831,0.8732
t_7375,0.454,0.454,0.454,0.787,0.621,0.787,0.8886
t_7376,0.227,0.227,0.227,0.713,0.470,0.713,0.8905
t_7377,0.374,0.374,0.374,0.652,0.513,0.652,0.8963
t_7378,0.415,0.415,0.415,0.632,0.524,0.632,0.9131
t_7379,0.378,0.378,0.378,0.638,0.508,0.638,0.9217
t_7380,0.381,0.381,0.381,0.601,0.491,0.601,0.9238
t_7381,0.648,0.648,0.648,0.565,0.607,0.565,0.9237
t_7382,0.694,0.694,0.694,0.554,0.624,0.554,0.9177
t_7383,0.437,0.437,0.437,0.499,0.468,0.499,0.9048
t_7384,0.365,0.365,0.365,0.428,0.397,0.428,0.8957
t_7385,0.291,0.291,0.291,0.432,0.362,0.432,0.8968
t_7386,0.297,0.297,0.297,0.426,0.362,0.426,0.9197
t_7387,0.298,0.298,0.298,0.397,0.348,0.397,0.9209
t_7388,0.289,0.289,0.289,0.361,0.325,0.361,0.9133
t_7389,0.170,0.170,0.170,0.321,0.246,0.321,0.9021
t_7390,0.155,0.155,0.155,0.283,0.219,0.283,0.8864
t_7391,0.159,0.159,0.159,0.254,0.207,0.254,0.8619
t_7392,0.175,0.175,0.175,0.221,0.198,0.221,0.8315
t_7393,0.232,0.232,0.232,0.181,0.207,0.181,0.7963
t_7394,0.261,0.261,0.261,0.148,0.205,0.148,0.7579
t_7395,0.275,0.275,0.275,0.121,0.198,0.121,0.6887
t_7396,0.252,0.252,0.252,0.104,0.178,0.104,0.6048
t_7397,0.215,0.215,0.215,0.095,0.155,0.095,0.5763
t_7398,0.187,0.187,0.187,0.082,0.135,0.082,0.5763
t_7399,0.184,0.184,0.184,0.070,0.127,0.070,0.5793
t_7400,0.143,0.143,0.143,0.051,0.097,0.051,0.5923
t_7401,0.214,0.214,0.214,0.068,0.141,0.068,0.6869
t_7402,0.342,0.342,0.342,0.095,0.219,0.095,0.6651
t_7403,0.392,0.392,0.392,0.095,0.244,0.095,0.5707
t_7404,0.417,0.417,0.417,0.103,0.260,0.103,0.4731
t_7405,0.427,0.427,0.427,0.127,0.277,0.127,0.4068
t_7406,0.442,0.442,0.442,0.158,0.300,0.158,0.4284
t_7407,0.427,0.427,0.427,0.160,0.294,0.160,0.4721
t_7408,0.307,0.307,0.307,0.112,0.210,0.112,0.515
t_7409,0.276,0.276,0.276,0.115,0.196,0.115,0.5961
t_7410,0.291,0.291,0.291,0.109,0.200,0.109,0.6494
t_7411,0.358,0.358,0.358,0.083,0.221,0.083,0.6459
t_7412,0.388,0.388,0.388,0.049,0.219,0.049,0.5792
t_7413,0.418,0.418,0.418,0.020,0.219,0.020,0.4948
t_7414,0.392,0.392,0.392,0.014,0.203,0.014,0.4142
t_7415,0.360,0.360,0.360,0.017,0.189,0.017,0.3591
t_7416,0.354,0.354,0.354,0.019,0.187,0.019,0.3221
t_7417,0.345,0.345,0.345,0.022,0.184,0.022,0.2942
t_7418,0.318,0.318,0.318,0.025,0.172,0.025,0.2867
t_7419,0.278,0.278,0.278,0.026,0.152,0.026,0.2802
t_7420,0.243,0.243,0.243,0.027,0.135,0.027,0.2801
t_7421,0.215,0.215,0.215,0.029,0.122,0.029,0.2853
t_7422,0.193,0.193,0.193,0.037,0.115,0.037,0.2761
t_7423,0.178,0.178,0.178,0.044,0.111,0.044,0.2558
t_7424,0.136,0.136,0.136,0.036,0.086,0.036,0.2315
t_7425,0.068,0.068,0.068,0.025,0.047,0.025,0.1799
t_7426,0.058,0.058,0.058,0.036,0.047,0.036,0.2345
t_7427,0.040,0.040,0.040,0.046,0.043,0.046,0.3196
t_7428,0.018,0.018,0.018,0.065,0.042,0.065,0.2984
t_7429,0.012,0.012,0.012,0.082,0.047,0.082,0.2907
t_7430,0.010,0.010,0.010,0.098,0.054,0.098,0.1985
t_7431,0.007,0.007,0.007,0.126,0.067,0.126,0.1535
t_7432,0.004,0.004,0.004,0.165,0.085,0.165,0.1847
t_7433,0.005,0.005,0.005,0.250,0.128,0.250,0.2654
t_7434,0.004,0.004,0.004,0.317,0.161,0.317,0.3714
t_7435,0.002,0.002,0.002,0.374,0.188,0.374,0.483
t_7436,0.000,0.000,0.000,0.412,0.206,0.412,0.6077
t_7437,0.000,0.000,0.000,0.426,0.213,0.426,0.6748
t_7438,0.000,0.000,0.000,0.463,0.232,0.463,0.672
t_7439,0.000,0.000,0.000,0.499,0.250,0.499,0.6142
t_7440,0.000,0.000,0.000,0.523,0.262,0.523,0.5439
t_7441,0.000,0.000,0.000,0.547,0.274,0.547,0.4802
t_7442,0.000,0.000,0.000,0.570,0.285,0.570,0.4818
t_7443,0.000,0.000,0.000,0.598,0.299,0.598,0.5199
t_7444,0.000,0.000,0.000,0.572,0.286,0.572,0.5751
t_7445,0.000,0.000,0.000,0.544,0.272,0.544,0.611
t_7446,0.000,0.000,0.000,0.527,0.264,0.527,0.6432
t_7447,0.000,0.000,0.000,0.486,0.243,0.486,0.6762
t_7448,0.000,0.000,0.000,0.431,0.216,0.431,0.6734
t_7449,0.000,0.000,0.000,0.355,0.178,0.355,0.5883
t_7450,0.000,0.000,0.000,0.364,0.182,0.364,0.4813
t_7451,0.001,0.001,0.001,0.408,0.205,0.408,0.6054
t_7452,0.002,0.002,0.002,0.404,0.203,0.404,0.7165
t_7453,0.003,0.003,0.003,0.391,0.197,0.391,0.7026
t_7454,0.003,0.003,0.003,0.359,0.181,0.359,0.6608
t_7455,0.002,0.002,0.002,0.312,0.157,0.312,0.6037
t_7456,0.004,0.004,0.004,0.277,0.141,0.277,0.6165
t_7457,0.003,0.003,0.003,0.249,0.126,0.249,0.6468
t_7458,0.002,0.002,0.002,0.209,0.106,0.209,0.6602
t_7459,0.001,0.001,0.001,0.162,0.082,0.162,0.6356
t_7460,0.000,0.000,0.000,0.124,0.062,0.124,0.6292
t_7461,0.000,0.000,0.000,0.098,0.049,0.098,0.6211
t_7462,0.001,0.001,0.001,0.077,0.039,0.077,0.584
t_7463,0.004,0.004,0.004,0.064,0.034,0.064,0.5884
t_7464,0.006,0.006,0.006,0.059,0.033,0.059,0.5773
t_7465,0.007,0.007,0.007,0.062,0.035,0.062,0.5261
t_7466,0.008,0.008,0.008,0.071,0.040,0.071,0.4421
t_7467,0.009,0.009,0.009,0.079,0.044,0.079,0.3724
t_7468,0.011,0.011,0.011,0.071,0.041,0.071,0.2846
t_7469,0.017,0.017,0.017,0.060,0.039,0.060,0.2046
t_7470,0.014,0.014,0.014,0.055,0.035,0.055,0.1908
t_7471,0.010,0.010,0.010,0.058,0.034,0.058,0.1486
t_7472,0.007,0.007,0.007,0.047,0.027,0.047,0.1236
t_7473,0.004,0.004,0.004,0.019,0.012,0.019,0.1064
t_7474,0.002,0.002,0.002,0.022,0.012,0.022,0.0871
t_7475,0.008,0.008,0.008,0.034,0.021,0.034,0.0667
t_7476,0.010,0.010,0.010,0.034,0.022,0.034,0.0501
t_7477,0.011,0.011,0.011,0.031,0.021,0.031,0.0516
t_7478,0.012,0.012,0.012,0.020,0.016,0.020,0.0499
t_7479,0.011,0.011,0.011,0.015,0.013,0.015,0.0379
t_7480,0.012,0.012,0.012,0.011,0.012,0.011,0.0296
t_7481,0.015,0.015,0.015,0.006,0.011,0.006,0.025
t_7482,0.014,0.014,0.014,0.002,0.008,0.002,0.0426
t_7483,0.013,0.013,0.013,0.001,0.007,0.001,0.0688
t_7484,0.020,0.020,0.020,0.001,0.011,0.001,0.0726
t_7485,0.023,0.023,0.023,0.002,0.013,0.002,0.0627
t_7486,0.029,0.029,0.029,0.005,0.017,0.005,0.0594
t_7487,0.030,0.030,0.030,0.008,0.019,0.008,0.0531
t_7488,0.038,0.038,0.038,0.015,0.027,0.015,0.0421
t_7489,0.043,0.043,0.043,0.026,0.035,0.026,0.0277
t_7490,0.040,0.040,0.040,0.034,0.037,0.034,0.0128
t_7491,0.037,0.037,0.037,0.039,0.038,0.039,0.0064
t_7492,0.056,0.056,0.056,0.035,0.046,0.035,0.005
t_7493,0.088,0.088,0.088,0.032,0.060,0.032,0.0057
t_7494,0.106,0.106,0.106,0.032,0.069,0.032,0.0061
t_7495,0.104,0.104,0.104,0.032,0.068,0.032,0.0059
t_7496,0.093,0.093,0.093,0.029,0.061,0.029,0.0044
t_7497,0.046,0.046,0.046,0.019,0.033,0.019,0.0002
t_7498,0.011,0.011,0.011,0.011,0.011,0.011,0.0005
t_7499,0.005,0.005,0.005,0.006,0.006,0.006,0.011
t_7500,0.001,0.001,0.001,0.003,0.002,0.003,0.0186
t_7501,0.001,0.001,0.001,0.001,0.001,0.001,0.0261
t_7502,0.001,0.001,0.001,0.000,0.001,0.000,0.0359
t_7503,0.000,0.000,0.000,0.000,0.000,0.000,0.0393
t_7504,0.000,0.000,0.000,0.000,0.000,0.000,0.0393
t_7505,0.000,0.000,0.000,0.000,0.000,0.000,0.0234
t_7506,0.004,0.004,0.004,0.000,0.002,0.000,0.0123
t_7507,0.024,0.024,0.024,0.000,0.012,0.000,0.0095
t_7508,0.072,0.072,0.072,0.002,0.037,0.002,0.0214
t_7509,0.118,0.118,0.118,0.004,0.061,0.004,0.0306
t_7510,0.247,0.247,0.247,0.004,0.126,0.004,0.034
t_7511,0.317,0.317,0.317,0.007,0.162,0.007,0.0322
t_7512,0.409,0.409,0.409,0.018,0.214,0.018,0.0315
t_7513,0.481,0.481,0.481,0.024,0.253,0.024,0.0342
t_7514,0.523,0.523,0.523,0.029,0.276,0.029,0.0425
t_7515,0.540,0.540,0.540,0.028,0.284,0.028,0.0513
t_7516,0.534,0.534,0.534,0.020,0.277,0.020,0.0561
t_7517,0.504,0.504,0.504,0.011,0.258,0.011,0.0542
t_7518,0.498,0.498,0.498,0.008,0.253,0.008,0.0518
t_7519,0.530,0.530,0.530,0.007,0.269,0.007,0.0527
t_7520,0.592,0.592,0.592,0.006,0.299,0.006,0.0508
t_7521,0.576,0.576,0.576,0.003,0.290,0.003,0.0523
t_7522,0.436,0.436,0.436,0.005,0.221,0.005,0.0724
t_7523,0.372,0.372,0.372,0.005,0.189,0.005,0.0985
t_7524,0.350,0.350,0.350,0.003,0.177,0.003,0.1228
t_7525,0.301,0.301,0.301,0.002,0.152,0.002,0.1398
t_7526,0.119,0.119,0.119,0.001,0.060,0.001,0.1457
t_7527,0.054,0.054,0.054,0.001,0.028,0.001,0.1377
t_7528,0.081,0.081,0.081,0.005,0.043,0.005,0.107
t_7529,0.214,0.214,0.214,0.010,0.112,0.010,0.0804
t_7530,0.446,0.446,0.446,0.018,0.232,0.018,0.0624
t_7531,0.603,0.603,0.603,0.026,0.315,0.026,0.0617
t_7532,0.437,0.437,0.437,0.034,0.236,0.034,0.0638
t_7533,0.480,0.480,0.480,0.039,0.260,0.039,0.0655
t_7534,0.780,0.780,0.780,0.050,0.415,0.050,0.0555
t_7535,0.798,0.798,0.798,0.061,0.430,0.061,0.0486
t_7536,0.813,0.813,0.813,0.064,0.439,0.064,0.0518
t_7537,0.818,0.818,0.818,0.059,0.439,0.059,0.0578
t_7538,0.809,0.809,0.809,0.065,0.437,0.065,0.0513
t_7539,0.807,0.807,0.807,0.062,0.435,0.062,0.0445
t_7540,0.792,0.792,0.792,0.058,0.425,0.058,0.0423
t_7541,0.597,0.597,0.597,0.044,0.321,0.044,0.0405
t_7542,0.800,0.800,0.800,0.044,0.422,0.044,0.0362
t_7543,0.812,0.812,0.812,0.048,0.430,0.048,0.0349
t_7544,0.812,0.812,0.812,0.042,0.427,0.042,0.0321
t_7545,0.799,0.799,0.799,0.025,0.412,0.025,0.0307
t_7546,0.794,0.794,0.794,0.010,0.402,0.010,0.0333
t_7547,0.782,0.782,0.782,0.007,0.395,0.007,0.0352
t_7548,0.781,0.781,0.781,0.010,0.396,0.010,0.0671
t_7549,0.773,0.773,0.773,0.009,0.391,0.009,0.0864
t_7550,0.764,0.764,0.764,0.006,0.385,0.006,0.0757
t_7551,0.767,0.767,0.767,0.006,0.387,0.006,0.0606
t_7552,0.797,0.797,0.797,0.020,0.409,0.020,0.0511
t_7553,0.846,0.846,0.846,0.042,0.444,0.042,0.0469
t_7554,0.868,0.868,0.868,0.041,0.455,0.041,0.046
t_7555,0.866,0.866,0.866,0.037,0.452,0.037,0.0507
t_7556,0.856,0.856,0.856,0.037,0.447,0.037,0.0529
t_7557,0.846,0.846,0.846,0.039,0.443,0.039,0.0475
t_7558,0.830,0.830,0.830,0.041,0.436,0.041,0.0374
t_7559,0.808,0.808,0.808,0.046,0.427,0.046,0.0331
t_7560,0.783,0.783,0.783,0.043,0.413,0.043,0.0298
t_7561,0.775,0.775,0.775,0.032,0.404,0.032,0.0236
t_7562,0.735,0.735,0.735,0.023,0.379,0.023,0.0238
t_7563,0.698,0.698,0.698,0.015,0.357,0.015,0.026
t_7564,0.657,0.657,0.657,0.010,0.334,0.010,0.026
t_7565,0.617,0.617,0.617,0.007,0.312,0.007,0.0254
t_7566,0.582,0.582,0.582,0.005,0.294,0.005,0.0279
t_7567,0.542,0.542,0.542,0.004,0.273,0.004,0.0316
t_7568,0.475,0.475,0.475,0.002,0.239,0.002,0.0388
t_7569,0.292,0.292,0.292,0.001,0.147,0.001,0.0271
t_7570,0.131,0.131,0.131,0.001,0.066,0.001,0.0189
t_7571,0.096,0.096,0.096,0.003,0.050,0.003,0.0179
t_7572,0.034,0.034,0.034,0.020,0.027,0.020,0.0217
t_7573,0.037,0.037,0.037,0.058,0.048,0.058,0.0217
t_7574,0.070,0.070,0.070,0.104,0.087,0.104,0.019
t_7575,0.075,0.075,0.075,0.147,0.111,0.147,0.0124
t_7576,0.192,0.192,0.192,0.204,0.198,0.204,0.0136
t_7577,0.401,0.401,0.401,0.253,0.327,0.253,0.0164
t_7578,0.512,0.512,0.512,0.245,0.379,0.245,0.0192
t_7579,0.499,0.499,0.499,0.210,0.355,0.210,0.0211
t_7580,0.439,0.439,0.439,0.169,0.304,0.169,0.0232
t_7581,0.405,0.405,0.405,0.130,0.268,0.130,0.0231
t_7582,0.426,0.426,0.426,0.110,0.268,0.110,0.0181
t_7583,0.291,0.291,0.291,0.096,0.194,0.096,0.0121
t_7584,0.271,0.271,0.271,0.060,0.166,0.060,0.013
t_7585,0.105,0.105,0.105,0.034,0.070,0.034,0.0236
t_7586,0.048,0.048,0.048,0.010,0.029,0.010,0.0384
t_7587,0.029,0.029,0.029,0.006,0.018,0.006,0.0426
t_7588,0.014,0.014,0.014,0.006,0.010,0.006,0.0443
t_7589,0.010,0.010,0.010,0.014,0.012,0.014,0.0421
t_7590,0.007,0.007,0.007,0.015,0.011,0.015,0.0371
t_7591,0.005,0.005,0.005,0.014,0.010,0.014,0.0295
t_7592,0.003,0.003,0.003,0.017,0.010,0.017,0.0194
t_7593,0.001,0.001,0.001,0.007,0.004,0.007,0.01
t_7594,0.000,0.000,0.000,0.002,0.001,0.002,0.0055
t_7595,0.000,0.000,0.000,0.013,0.007,0.013,0.0076
t_7596,0.000,0.000,0.000,0.018,0.009,0.018,0.0064
t_7597,0.000,0.000,0.000,0.020,0.010,0.020,0.0008
t_7598,0.004,0.004,0.004,0.014,0.009,0.014,0.0001
t_7599,0.006,0.006,0.006,0.006,0.006,0.006,0.001
t_7600,0.009,0.009,0.009,0.003,0.006,0.003,0.0125
t_7601,0.012,0.012,0.012,0.004,0.008,0.004,0.0289
t_7602,0.013,0.013,0.013,0.004,0.009,0.004,0.0336
t_7603,0.013,0.013,0.013,0.006,0.010,0.006,0.0386
t_7604,0.011,0.011,0.011,0.009,0.010,0.009,0.0485
t_7605,0.006,0.006,0.006,0.017,0.012,0.017,0.0609
t_7606,0.003,0.003,0.003,0.024,0.014,0.024,0.0704
t_7607,0.002,0.002,0.002,0.031,0.017,0.031,0.0817
t_7608,0.001,0.001,0.001,0.040,0.021,0.040,0.097
t_7609,0.001,0.001,0.001,0.046,0.024,0.046,0.1255
t_7610,0.001,0.001,0.001,0.045,0.023,0.045,0.1611
t_7611,0.000,0.000,0.000,0.040,0.020,0.040,0.2037
t_7612,0.000,0.000,0.000,0.051,0.026,0.051,0.236
t_7613,0.000,0.000,0.000,0.067,0.034,0.067,0.2548
t_7614,0.000,0.000,0.000,0.074,0.037,0.074,0.2584
t_7615,0.000,0.000,0.000,0.076,0.038,0.076,0.2528
t_7616,0.000,0.000,0.000,0.070,0.035,0.070,0.23
t_7617,0.000,0.000,0.000,0.070,0.035,0.070,0.2069
t_7618,0.000,0.000,0.000,0.058,0.029,0.058,0.1659
t_7619,0.000,0.000,0.000,0.057,0.029,0.057,0.1223
t_7620,0.000,0.000,0.000,0.063,0.032,0.063,0.0653
t_7621,0.000,0.000,0.000,0.071,0.036,0.071,0.0334
t_7622,0.000,0.000,0.000,0.057,0.029,0.057,0.0228
t_7623,0.000,0.000,0.000,0.042,0.021,0.042,0.0046
t_7624,0.000,0.000,0.000,0.036,0.018,0.036,0.0022
t_7625,0.000,0.000,0.000,0.030,0.015,0.030,0.0014
t_7626,0.000,0.000,0.000,0.023,0.012,0.023,0.0004
t_7627,0.000,0.000,0.000,0.021,0.011,0.021,0.0007
t_7628,0.000,0.000,0.000,0.018,0.009,0.018,0.0008
t_7629,0.000,0.000,0.000,0.015,0.008,0.015,0.0012
t_7630,0.000,0.000,0.000,0.010,0.005,0.010,0.0012
t_7631,0.000,0.000,0.000,0.004,0.002,0.004,0.0005
t_7632,0.001,0.001,0.001,0.001,0.001,0.001,0.0017
