time_step,AT00,DE00,FR00,IT00
t_7886,61.0,57.0,16.0,42.0
t_7887,71.0,75.0,25.0,81.0
t_7888,79.0,84.0,43.0,101.0
t_7889,89.0,84.0,57.0,127.0
t_7890,95.0,92.0,86.0,139.0
t_7891,98.0,96.0,98.0,137.0
t_7892,99.0,97.0,103.0,139.0
t_7893,97.0,96.0,98.0,141.0
t_7894,96.0,95.0,96.0,140.0
t_7895,96.0,94.0,95.0,139.0
t_7896,93.0,92.0,95.0,138.0
t_7897,106.0,114.0,92.0,150.0
t_7898,100.0,109.0,89.0,138.0
t_7899,101.0,107.0,89.0,152.0
t_7900,91.0,106.0,79.0,153.0
t_7901,102.0,107.0,79.0,153.0
t_7902,105.0,111.0,82.0,150.0
t_7903,109.0,109.0,101.0,140.0
t_7904,113.0,114.0,101.0,137.0
t_7905,112.0,109.0,84.0,130.0
t_7906,106.0,95.0,68.0,122.0
t_7907,109.0,96.0,53.0,112.0
t_7908,107.0,94.0,44.0,95.0
t_7909,100.0,95.0,43.0,99.0
t_7910,107.0,94.0,49.0,128.0
t_7911,110.0,106.0,60.0,133.0
t_7912,119.0,116.0,77.0,168.0
t_7913,129.0,121.0,85.0,227.0
t_7914,134.0,126.0,104.0,258.0
t_7915,136.0,129.0,118.0,269.0
t_7916,136.0,129.0,117.0,270.0
t_7917,131.0,124.0,108.0,260.0
t_7918,125.0,118.0,105.0,223.0
t_7919,117.0,114.0,111.0,209.0
t_7920,110.0,118.0,109.0,199.0
t_7921,106.0,114.0,92.0,150.0
t_7922,100.0,109.0,89.0,138.0
t_7923,101.0,107.0,89.0,152.0
t_7924,91.0,106.0,79.0,153.0
t_7925,102.0,107.0,79.0,153.0
t_7926,105.0,111.0,82.0,150.0
t_7927,109.0,109.0,101.0,140.0
t_7928,113.0,114.0,101.0,137.0
t_7929,112.0,109.0,84.0,130.0
t_7930,106.0,95.0,68.0,122.0
t_7931,109.0,96.0,53.0,112.0
t_7932,107.0,94.0,44.0,95.0
t_7933,100.0,95.0,43.0,99.0
t_7934,107.0,94.0,49.0,128.0
t_7935,110.0,106.0,60.0,133.0
t_7936,119.0,116.0,77.0,168.0
t_7937,129.0,121.0,85.0,227.0
t_7938,134.0,126.0,104.0,258.0
t_7939,136.0,129.0,118.0,269.0
t_7940,136.0,129.0,117.0,270.0
t_7941,131.0,124.0,108.0,260.0
t_7942,125.0,118.0,105.0,223.0
t_7943,117.0,114.0,111.0,209.0
t_7944,110.0,118.0,109.0,199.0
t_7945,106.0,114.0,92.0,150.0
t_7946,100.0,109.0,89.0,138.0
t_7947,101.0,107.0,89.0,152.0
t_7948,91.0,106.0,79.0,153.0
t_7949,102.0,107.0,79.0,153.0
t_7950,105.0,111.0,82.0,150.0
t_7951,109.0,109.0,101.0,140.0
t_7952,113.0,114.0,101.0,137.0
t_7953,112.0,109.0,84.0,130.0
t_7954,106.0,95.0,68.0,122.0
t_7955,109.0,96.0,53.0,112.0
t_7956,107.0,94.0,44.0,95.0
t_7957,100.0,95.0,43.0,99.0
t_7958,107.0,94.0,49.0,128.0
t_7959,110.0,106.0,60.0,133.0
t_7960,119.0,116.0,77.0,168.0
t_7961,129.0,121.0,85.0,227.0
t_7962,134.0,126.0,104.0,258.0
t_7963,136.0,129.0,118.0,269.0
t_7964,136.0,129.0,117.0,270.0
t_7965,131.0,124.0,108.0,260.0
t_7966,125.0,118.0,105.0,223.0
t_7967,117.0,114.0,111.0,209.0
t_7968,110.0,118.0,109.0,199.0
t_7969,106.0,114.0,92.0,150.0
t_7970,100.0,109.0,89.0,138.0
t_7971,101.0,107.0,89.0,152.0
t_7972,91.0,106.0,79.0,153.0
t_7973,102.0,107.0,79.0,153.0
t_7974,105.0,111.0,82.0,150.0
t_7975,109.0,109.0,101.0,140.0
t_7976,113.0,114.0,101.0,137.0
t_7977,112.0,109.0,84.0,130.0
t_7978,106.0,95.0,68.0,122.0
t_7979,109.0,96.0,53.0,112.0
t_7980,107.0,94.0,44.0,95.0
t_7981,100.0,95.0,43.0,99.0
t_7982,107.0,94.0,49.0,128.0
t_7983,110.0,106.0,60.0,133.0
t_7984,119.0,116.0,77.0,168.0
t_7985,129.0,121.0,85.0,227.0
t_7986,134.0,126.0,104.0,258.0
t_7987,136.0,129.0,118.0,269.0
t_7988,136.0,129.0,117.0,270.0
t_7989,131.0,124.0,108.0,260.0
t_7990,125.0,118.0,105.0,223.0
t_7991,117.0,114.0,111.0,209.0
t_7992,110.0,118.0,109.0,199.0
t_7993,106.0,114.0,92.0,150.0
t_7994,100.0,109.0,89.0,138.0
t_7995,101.0,107.0,89.0,152.0
t_7996,91.0,106.0,79.0,153.0
t_7997,102.0,107.0,79.0,153.0
t_7998,105.0,111.0,82.0,150.0
t_7999,109.0,109.0,101.0,140.0
t_8000,113.0,114.0,101.0,137.0
t_8001,112.0,109.0,84.0,130.0
t_8002,106.0,95.0,68.0,122.0
t_8003,109.0,96.0,53.0,112.0
t_8004,107.0,94.0,44.0,95.0
t_8005,100.0,95.0,43.0,99.0
t_8006,107.0,94.0,49.0,128.0
t_8007,110.0,106.0,60.0,133.0
t_8008,119.0,116.0,77.0,168.0
t_8009,129.0,121.0,85.0,227.0
t_8010,134.0,126.0,104.0,258.0
t_8011,136.0,129.0,118.0,269.0
t_8012,136.0,129.0,117.0,270.0
t_8013,131.0,124.0,108.0,260.0
t_8014,125.0,118.0,105.0,223.0
t_8015,117.0,114.0,111.0,209.0
t_8016,110.0,118.0,109.0,199.0
t_8017,89.0,114.0,85.0,155.0
t_8018,87.0,99.0,81.0,148.0
t_8019,87.0,100.0,74.0,148.0
t_8020,87.0,102.0,66.0,152.0
t_8021,86.0,96.0,67.0,136.0
t_8022,84.0,95.0,71.0,142.0
t_8023,79.0,95.0,70.0,140.0
t_8024,92.0,84.0,62.0,122.0
t_8025,88.0,82.0,59.0,97.0
t_8026,79.0,68.0,40.0,74.0
t_8027,74.0,65.0,30.0,46.0
t_8028,79.0,55.0,24.0,39.0
t_8029,71.0,65.0,26.0,40.0
t_8030,78.0,64.0,26.0,69.0
t_8031,84.0,75.0,37.0,92.0
t_8032,90.0,92.0,52.0,118.0
t_8033,99.0,107.0,68.0,138.0
t_8034,101.0,112.0,95.0,143.0
t_8035,102.0,106.0,101.0,146.0
t_8036,102.0,107.0,102.0,146.0
t_8037,100.0,111.0,96.0,143.0
t_8038,101.0,107.0,87.0,137.0
t_8039,99.0,105.0,86.0,136.0
t_8040,86.0,95.0,87.0,154.0
t_8041,89.0,92.0,89.0,136.0
t_8042,86.0,87.0,83.0,136.0
t_8043,84.0,88.0,73.0,138.0
t_8044,82.0,85.0,67.0,137.0
t_8045,81.0,84.0,61.0,136.0
t_8046,80.0,83.0,63.0,131.0
t_8047,72.0,76.0,58.0,94.0
t_8048,70.0,74.0,47.0,86.0
t_8049,69.0,66.0,37.0,53.0
t_8050,63.0,55.0,24.0,38.0
t_8051,60.0,51.0,14.0,23.0
t_8052,60.0,52.0,13.0,17.0
t_8053,63.0,54.0,14.0,28.0
t_8054,61.0,57.0,16.0,42.0
t_8055,71.0,75.0,25.0,81.0
t_8056,79.0,84.0,43.0,101.0
t_8057,89.0,84.0,57.0,127.0
t_8058,95.0,92.0,86.0,139.0
t_8059,98.0,96.0,98.0,137.0
t_8060,99.0,97.0,103.0,139.0
t_8061,97.0,96.0,98.0,141.0
t_8062,96.0,95.0,96.0,140.0
t_8063,96.0,94.0,95.0,139.0
t_8064,93.0,92.0,95.0,138.0
t_8065,106.0,114.0,92.0,150.0
t_8066,100.0,109.0,89.0,138.0
t_8067,101.0,107.0,89.0,152.0
t_8068,91.0,106.0,79.0,153.0
t_8069,102.0,107.0,79.0,153.0
t_8070,105.0,111.0,82.0,150.0
t_8071,109.0,109.0,101.0,140.0
t_8072,113.0,114.0,101.0,137.0
t_8073,112.0,109.0,84.0,130.0
t_8074,106.0,95.0,68.0,122.0
t_8075,109.0,96.0,53.0,112.0
t_8076,107.0,94.0,44.0,95.0
t_8077,100.0,95.0,43.0,99.0
t_8078,107.0,94.0,49.0,128.0
t_8079,110.0,106.0,60.0,133.0
t_8080,119.0,116.0,77.0,168.0
t_8081,129.0,121.0,85.0,227.0
t_8082,134.0,126.0,104.0,258.0
t_8083,136.0,129.0,118.0,269.0
t_8084,136.0,129.0,117.0,270.0
t_8085,131.0,124.0,108.0,260.0
t_8086,125.0,118.0,105.0,223.0
t_8087,117.0,114.0,111.0,209.0
t_8088,110.0,118.0,109.0,199.0
t_8089,106.0,114.0,92.0,150.0
t_8090,100.0,109.0,89.0,138.0
t_8091,101.0,107.0,89.0,152.0
t_8092,91.0,106.0,79.0,153.0
t_8093,102.0,107.0,79.0,153.0
t_8094,105.0,111.0,82.0,150.0
t_8095,109.0,109.0,101.0,140.0
t_8096,113.0,114.0,101.0,137.0
t_8097,112.0,109.0,84.0,130.0
t_8098,106.0,95.0,68.0,122.0
t_8099,109.0,96.0,53.0,112.0
t_8100,107.0,94.0,44.0,95.0
t_8101,100.0,95.0,43.0,99.0
t_8102,107.0,94.0,49.0,128.0
t_8103,110.0,106.0,60.0,133.0
t_8104,119.0,116.0,77.0,168.0
t_8105,129.0,121.0,85.0,227.0
t_8106,134.0,126.0,104.0,258.0
t_8107,136.0,129.0,118.0,269.0
t_8108,136.0,129.0,117.0,270.0
t_8109,131.0,124.0,108.0,260.0
t_8110,125.0,118.0,105.0,223.0
t_8111,117.0,114.0,111.0,209.0
t_8112,110.0,118.0,109.0,199.0
t_8113,106.0,114.0,92.0,150.0
t_8114,100.0,109.0,89.0,138.0
t_8115,101.0,107.0,89.0,152.0
t_8116,91.0,106.0,79.0,153.0
t_8117,102.0,107.0,79.0,153.0
t_8118,105.0,111.0,82.0,150.0
t_8119,109.0,109.0,101.0,140.0
t_8120,113.0,114.0,101.0,137.0
t_8121,112.0,109.0,84.0,130.0
t_8122,106.0,95.0,68.0,122.0
t_8123,109.0,96.0,53.0,112.0
t_8124,107.0,94.0,44.0,95.0
t_8125,100.0,95.0,43.0,99.0
t_8126,107.0,94.0,49.0,128.0
t_8127,110.0,106.0,60.0,133.0
t_8128,119.0,116.0,77.0,168.0
t_8129,129.0,121.0,85.0,227.0
t_8130,134.0,126.0,104.0,258.0
t_8131,136.0,129.0,118.0,269.0
t_8132,136.0,129.0,117.0,270.0
t_8133,131.0,124.0,108.0,260.0
t_8134,125.0,118.0,105.0,223.0
t_8135,117.0,114.0,111.0,209.0
t_8136,110.0,118.0,109.0,199.0
t_8137,106.0,114.0,92.0,150.0
t_8138,100.0,109.0,89.0,138.0
t_8139,101.0,107.0,89.0,152.0
t_8140,91.0,106.0,79.0,153.0
t_8141,102.0,107.0,79.0,153.0
t_8142,105.0,111.0,82.0,150.0
t_8143,109.0,109.0,101.0,140.0
t_8144,113.0,114.0,101.0,137.0
t_8145,112.0,109.0,84.0,130.0
t_8146,106.0,95.0,68.0,122.0
t_8147,109.0,96.0,53.0,112.0
t_8148,107.0,94.0,44.0,95.0
t_8149,100.0,95.0,43.0,99.0
t_8150,107.0,94.0,49.0,128.0
t_8151,110.0,106.0,60.0,133.0
t_8152,119.0,116.0,77.0,168.0
t_8153,129.0,121.0,85.0,227.0
t_8154,134.0,126.0,104.0,258.0
t_8155,136.0,129.0,118.0,269.0
t_8156,136.0,129.0,117.0,270.0
t_8157,131.0,124.0,108.0,260.0
t_8158,125.0,118.0,105.0,223.0
t_8159,117.0,114.0,111.0,209.0
t_8160,110.0,118.0,109.0,199.0
t_8161,106.0,114.0,92.0,150.0
t_8162,100.0,109.0,89.0,138.0
t_8163,101.0,107.0,89.0,152.0
t_8164,91.0,106.0,79.0,153.0
t_8165,102.0,107.0,79.0,153.0
t_8166,105.0,111.0,82.0,150.0
t_8167,109.0,109.0,101.0,140.0
t_8168,113.0,114.0,101.0,137.0
t_8169,112.0,109.0,84.0,130.0
t_8170,106.0,95.0,68.0,122.0
t_8171,109.0,96.0,53.0,112.0
t_8172,107.0,94.0,44.0,95.0
t_8173,100.0,95.0,43.0,99.0
t_8174,107.0,94.0,49.0,128.0
t_8175,110.0,106.0,60.0,133.0
t_8176,119.0,116.0,77.0,168.0
t_8177,129.0,121.0,85.0,227.0
t_8178,134.0,126.0,104.0,258.0
t_8179,136.0,129.0,118.0,269.0
t_8180,136.0,129.0,117.0,270.0
t_8181,131.0,124.0,108.0,260.0
t_8182,125.0,118.0,105.0,223.0
t_8183,117.0,114.0,111.0,209.0
t_8184,110.0,118.0,109.0,199.0
t_8185,89.0,114.0,85.0,155.0
t_8186,87.0,99.0,81.0,148.0
t_8187,87.0,100.0,74.0,148.0
t_8188,87.0,102.0,66.0,152.0
t_8189,86.0,96.0,67.0,136.0
t_8190,84.0,95.0,71.0,142.0
t_8191,79.0,95.0,70.0,140.0
t_8192,92.0,84.0,62.0,122.0
t_8193,88.0,82.0,59.0,97.0
t_8194,79.0,68.0,40.0,74.0
t_8195,74.0,65.0,30.0,46.0
t_8196,79.0,55.0,24.0,39.0
t_8197,71.0,65.0,26.0,40.0
t_8198,78.0,64.0,26.0,69.0
t_8199,84.0,75.0,37.0,92.0
t_8200,90.0,92.0,52.0,118.0
t_8201,99.0,107.0,68.0,138.0
t_8202,101.0,112.0,95.0,143.0
t_8203,102.0,106.0,101.0,146.0
t_8204,102.0,107.0,102.0,146.0
t_8205,100.0,111.0,96.0,143.0
t_8206,101.0,107.0,87.0,137.0
t_8207,99.0,105.0,86.0,136.0
t_8208,86.0,95.0,87.0,154.0
t_8209,89.0,92.0,89.0,136.0
t_8210,86.0,87.0,83.0,136.0
t_8211,84.0,88.0,73.0,138.0
t_8212,82.0,85.0,67.0,137.0
t_8213,81.0,84.0,61.0,136.0
t_8214,80.0,83.0,63.0,131.0
t_8215,72.0,76.0,58.0,94.0
t_8216,70.0,74.0,47.0,86.0
t_8217,69.0,66.0,37.0,53.0
t_8218,63.0,55.0,24.0,38.0
t_8219,60.0,51.0,14.0,23.0
t_8220,60.0,52.0,13.0,17.0
t_8221,63.0,54.0,14.0,28.0
t_8222,61.0,57.0,16.0,42.0
t_8223,71.0,75.0,25.0,81.0
t_8224,79.0,84.0,43.0,101.0
t_8225,89.0,84.0,57.0,127.0
t_8226,95.0,92.0,86.0,139.0
t_8227,98.0,96.0,98.0,137.0
t_8228,99.0,97.0,103.0,139.0
t_8229,97.0,96.0,98.0,141.0
t_8230,96.0,95.0,96.0,140.0
t_8231,96.0,94.0,95.0,139.0
t_8232,93.0,92.0,95.0,138.0
t_8233,106.0,114.0,92.0,150.0
t_8234,100.0,109.0,89.0,138.0
t_8235,101.0,107.0,89.0,152.0
t_8236,91.0,106.0,79.0,153.0
t_8237,102.0,107.0,79.0,153.0
t_8238,105.0,111.0,82.0,150.0
t_8239,109.0,109.0,101.0,140.0
t_8240,113.0,114.0,101.0,137.0
t_8241,112.0,109.0,84.0,130.0
t_8242,106.0,95.0,68.0,122.0
t_8243,109.0,96.0,53.0,112.0
t_8244,107.0,94.0,44.0,95.0
t_8245,100.0,95.0,43.0,99.0
t_8246,107.0,94.0,49.0,128.0
t_8247,110.0,106.0,60.0,133.0
t_8248,119.0,116.0,77.0,168.0
t_8249,129.0,121.0,85.0,227.0
t_8250,134.0,126.0,104.0,258.0
t_8251,136.0,129.0,118.0,269.0
t_8252,136.0,129.0,117.0,270.0
t_8253,131.0,124.0,108.0,260.0
t_8254,125.0,118.0,105.0,223.0
t_8255,117.0,114.0,111.0,209.0
t_8256,110.0,118.0,109.0,199.0
t_8257,106.0,114.0,92.0,150.0
t_8258,100.0,109.0,89.0,138.0
t_8259,101.0,107.0,89.0,152.0
t_8260,91.0,106.0,79.0,153.0
t_8261,102.0,107.0,79.0,153.0
t_8262,105.0,111.0,82.0,150.0
t_8263,109.0,109.0,101.0,140.0
t_8264,113.0,114.0,101.0,137.0
t_8265,112.0,109.0,84.0,130.0
t_8266,106.0,95.0,68.0,122.0
t_8267,109.0,96.0,53.0,112.0
t_8268,107.0,94.0,44.0,95.0
t_8269,100.0,95.0,43.0,99.0
t_8270,107.0,94.0,49.0,128.0
t_8271,110.0,106.0,60.0,133.0
t_8272,119.0,116.0,77.0,168.0
t_8273,129.0,121.0,85.0,227.0
t_8274,134.0,126.0,104.0,258.0
t_8275,136.0,129.0,118.0,269.0
t_8276,136.0,129.0,117.0,270.0
t_8277,131.0,124.0,108.0,260.0
t_8278,125.0,118.0,105.0,223.0
t_8279,117.0,114.0,111.0,209.0
t_8280,110.0,118.0,109.0,199.0
t_8281,106.0,114.0,92.0,150.0
t_8282,100.0,109.0,89.0,138.0
t_8283,101.0,107.0,89.0,152.0
t_8284,91.0,106.0,79.0,153.0
t_8285,102.0,107.0,79.0,153.0
t_8286,105.0,111.0,82.0,150.0
t_8287,109.0,109.0,101.0,140.0
t_8288,113.0,114.0,101.0,137.0
t_8289,112.0,109.0,84.0,130.0
t_8290,106.0,95.0,68.0,122.0
t_8291,109.0,96.0,53.0,112.0
t_8292,107.0,94.0,44.0,95.0
t_8293,100.0,95.0,43.0,99.0
t_8294,107.0,94.0,49.0,128.0
t_8295,110.0,106.0,60.0,133.0
t_8296,119.0,116.0,77.0,168.0
t_8297,129.0,121.0,85.0,227.0
t_8298,134.0,126.0,104.0,258.0
t_8299,136.0,129.0,118.0,269.0
t_8300,136.0,129.0,117.0,270.0
t_8301,131.0,124.0,108.0,260.0
t_8302,125.0,118.0,105.0,223.0
t_8303,117.0,114.0,111.0,209.0
t_8304,110.0,118.0,109.0,199.0
t_8305,106.0,114.0,92.0,150.0
t_8306,100.0,109.0,89.0,138.0
t_8307,101.0,107.0,89.0,152.0
t_8308,91.0,106.0,79.0,153.0
t_8309,102.0,107.0,79.0,153.0
t_8310,105.0,111.0,82.0,150.0
t_8311,109.0,109.0,101.0,140.0
t_8312,113.0,114.0,101.0,137.0
t_8313,112.0,109.0,84.0,130.0
t_8314,106.0,95.0,68.0,122.0
t_8315,109.0,96.0,53.0,112.0
t_8316,107.0,94.0,44.0,95.0
t_8317,100.0,95.0,43.0,99.0
t_8318,107.0,94.0,49.0,128.0
t_8319,110.0,106.0,60.0,133.0
t_8320,119.0,116.0,77.0,168.0
t_8321,129.0,121.0,85.0,227.0
t_8322,134.0,126.0,104.0,258.0
t_8323,136.0,129.0,118.0,269.0
t_8324,136.0,129.0,117.0,270.0
t_8325,131.0,124.0,108.0,260.0
t_8326,125.0,118.0,105.0,223.0
t_8327,117.0,114.0,111.0,209.0
t_8328,110.0,118.0,109.0,199.0
t_8329,106.0,114.0,92.0,150.0
t_8330,100.0,109.0,89.0,138.0
t_8331,101.0,107.0,89.0,152.0
t_8332,91.0,106.0,79.0,153.0
t_8333,102.0,107.0,79.0,153.0
t_8334,105.0,111.0,82.0,150.0
t_8335,109.0,109.0,101.0,140.0
t_8336,113.0,114.0,101.0,137.0
t_8337,112.0,109.0,84.0,130.0
t_8338,106.0,95.0,68.0,122.0
t_8339,109.0,96.0,53.0,112.0
t_8340,107.0,94.0,44.0,95.0
t_8341,100.0,95.0,43.0,99.0
t_8342,107.0,94.0,49.0,128.0
t_8343,110.0,106.0,60.0,133.0
t_8344,119.0,116.0,77.0,168.0
t_8345,129.0,121.0,85.0,227.0
t_8346,134.0,126.0,104.0,258.0
t_8347,136.0,129.0,118.0,269.0
t_8348,136.0,129.0,117.0,270.0
t_8349,131.0,124.0,108.0,260.0
t_8350,125.0,118.0,105.0,223.0
t_8351,117.0,114.0,111.0,209.0
t_8352,110.0,118.0,109.0,199.0
t_8353,89.0,114.0,85.0,155.0
t_8354,87.0,99.0,81.0,148.0
t_8355,87.0,100.0,74.0,148.0
t_8356,87.0,102.0,66.0,152.0
t_8357,86.0,96.0,67.0,136.0
t_8358,84.0,95.0,71.0,142.0
t_8359,79.0,95.0,70.0,140.0
t_8360,92.0,84.0,62.0,122.0
t_8361,88.0,82.0,59.0,97.0
t_8362,79.0,68.0,40.0,74.0
t_8363,74.0,65.0,30.0,46.0
t_8364,79.0,55.0,24.0,39.0
t_8365,71.0,65.0,26.0,40.0
t_8366,78.0,64.0,26.0,69.0
t_8367,84.0,75.0,37.0,92.0
t_8368,90.0,92.0,52.0,118.0
t_8369,99.0,107.0,68.0,138.0
t_8370,101.0,112.0,95.0,143.0
t_8371,102.0,106.0,101.0,146.0
t_8372,102.0,107.0,102.0,146.0
t_8373,100.0,111.0,96.0,143.0
t_8374,101.0,107.0,87.0,137.0
t_8375,99.0,105.0,86.0,136.0
t_8376,86.0,95.0,87.0,154.0
t_8377,89.0,92.0,89.0,136.0
t_8378,86.0,87.0,83.0,136.0
t_8379,84.0,88.0,73.0,138.0
t_8380,82.0,85.0,67.0,137.0
t_8381,81.0,84.0,61.0,136.0
t_8382,80.0,83.0,63.0,131.0
t_8383,72.0,76.0,58.0,94.0
t_8384,70.0,74.0,47.0,86.0
t_8385,69.0,66.0,37.0,53.0
t_8386,63.0,55.0,24.0,38.0
t_8387,60.0,51.0,14.0,23.0
t_8388,60.0,52.0,13.0,17.0
t_8389,63.0,54.0,14.0,28.0
t_8390,61.0,57.0,16.0,42.0
t_8391,71.0,75.0,25.0,81.0
t_8392,79.0,84.0,43.0,101.0
t_8393,89.0,84.0,57.0,127.0
t_8394,95.0,92.0,86.0,139.0
t_8395,98.0,96.0,98.0,137.0
t_8396,99.0,97.0,103.0,139.0
t_8397,97.0,96.0,98.0,141.0
t_8398,96.0,95.0,96.0,140.0
t_8399,96.0,94.0,95.0,139.0
t_8400,93.0,92.0,95.0,138.0
t_8401,106.0,114.0,92.0,150.0
t_8402,100.0,109.0,89.0,138.0
t_8403,101.0,107.0,89.0,152.0
t_8404,91.0,106.0,79.0,153.0
t_8405,102.0,107.0,79.0,153.0
t_8406,105.0,111.0,82.0,150.0
t_8407,109.0,109.0,101.0,140.0
t_8408,113.0,114.0,101.0,137.0
t_8409,112.0,109.0,84.0,130.0
t_8410,106.0,95.0,68.0,122.0
t_8411,109.0,96.0,53.0,112.0
t_8412,107.0,94.0,44.0,95.0
t_8413,100.0,95.0,43.0,99.0
t_8414,107.0,94.0,49.0,128.0
t_8415,110.0,106.0,60.0,133.0
t_8416,119.0,116.0,77.0,168.0
t_8417,129.0,121.0,85.0,227.0
t_8418,134.0,126.0,104.0,258.0
t_8419,136.0,129.0,118.0,269.0
t_8420,136.0,129.0,117.0,270.0
t_8421,131.0,124.0,108.0,260.0
t_8422,125.0,118.0,105.0,223.0
t_8423,117.0,114.0,111.0,209.0
t_8424,110.0,118.0,109.0,199.0
t_8425,106.0,114.0,92.0,150.0
t_8426,100.0,109.0,89.0,138.0
t_8427,101.0,107.0,89.0,152.0
t_8428,91.0,106.0,79.0,153.0
t_8429,102.0,107.0,79.0,153.0
t_8430,105.0,111.0,82.0,150.0
t_8431,109.0,109.0,101.0,140.0
t_8432,113.0,114.0,101.0,137.0
t_8433,112.0,109.0,84.0,130.0
t_8434,106.0,95.0,68.0,122.0
t_8435,109.0,96.0,53.0,112.0
t_8436,107.0,94.0,44.0,95.0
t_8437,100.0,95.0,43.0,99.0
t_8438,107.0,94.0,49.0,128.0
t_8439,110.0,106.0,60.0,133.0
t_8440,119.0,116.0,77.0,168.0
t_8441,129.0,121.0,85.0,227.0
t_8442,134.0,126.0,104.0,258.0
t_8443,136.0,129.0,118.0,269.0
t_8444,136.0,129.0,117.0,270.0
t_8445,131.0,124.0,108.0,260.0
t_8446,125.0,118.0,105.0,223.0
t_8447,117.0,114.0,111.0,209.0
t_8448,110.0,118.0,109.0,199.0
t_8449,106.0,114.0,92.0,150.0
t_8450,100.0,109.0,89.0,138.0
t_8451,101.0,107.0,89.0,152.0
t_8452,91.0,106.0,79.0,153.0
t_8453,102.0,107.0,79.0,153.0
t_8454,105.0,111.0,82.0,150.0
t_8455,109.0,109.0,101.0,140.0
t_8456,113.0,114.0,101.0,137.0
t_8457,112.0,109.0,84.0,130.0
t_8458,106.0,95.0,68.0,122.0
t_8459,109.0,96.0,53.0,112.0
t_8460,107.0,94.0,44.0,95.0
t_8461,100.0,95.0,43.0,99.0
t_8462,107.0,94.0,49.0,128.0
t_8463,110.0,106.0,60.0,133.0
t_8464,119.0,116.0,77.0,168.0
t_8465,129.0,121.0,85.0,227.0
t_8466,134.0,126.0,104.0,258.0
t_8467,136.0,129.0,118.0,269.0
t_8468,136.0,129.0,117.0,270.0
t_8469,131.0,124.0,108.0,260.0
t_8470,125.0,118.0,105.0,223.0
t_8471,117.0,114.0,111.0,209.0
t_8472,110.0,118.0,109.0,199.0
t_8473,106.0,114.0,92.0,150.0
t_8474,100.0,109.0,89.0,138.0
t_8475,101.0,107.0,89.0,152.0
t_8476,91.0,106.0,79.0,153.0
t_8477,102.0,107.0,79.0,153.0
t_8478,105.0,111.0,82.0,150.0
t_8479,109.0,109.0,101.0,140.0
t_8480,113.0,114.0,101.0,137.0
t_8481,112.0,109.0,84.0,130.0
t_8482,106.0,95.0,68.0,122.0
t_8483,109.0,96.0,53.0,112.0
t_8484,107.0,94.0,44.0,95.0
t_8485,100.0,95.0,43.0,99.0
t_8486,107.0,94.0,49.0,128.0
t_8487,110.0,106.0,60.0,133.0
t_8488,119.0,116.0,77.0,168.0
t_8489,129.0,121.0,85.0,227.0
t_8490,134.0,126.0,104.0,258.0
t_8491,136.0,129.0,118.0,269.0
t_8492,136.0,129.0,117.0,270.0
t_8493,131.0,124.0,108.0,260.0
t_8494,125.0,118.0,105.0,223.0
t_8495,117.0,114.0,111.0,209.0
t_8496,110.0,118.0,109.0,199.0
t_8497,106.0,114.0,92.0,150.0
t_8498,100.0,109.0,89.0,138.0
t_8499,101.0,107.0,89.0,152.0
t_8500,91.0,106.0,79.0,153.0
t_8501,102.0,107.0,79.0,153.0
t_8502,105.0,111.0,82.0,150.0
t_8503,109.0,109.0,101.0,140.0
t_8504,113.0,114.0,101.0,137.0
t_8505,112.0,109.0,84.0,130.0
t_8506,106.0,95.0,68.0,122.0
t_8507,109.0,96.0,53.0,112.0
t_8508,107.0,94.0,44.0,95.0
t_8509,100.0,95.0,43.0,99.0
t_8510,107.0,94.0,49.0,128.0
t_8511,110.0,106.0,60.0,133.0
t_8512,119.0,116.0,77.0,168.0
t_8513,129.0,121.0,85.0,227.0
t_8514,134.0,126.0,104.0,258.0
t_8515,136.0,129.0,118.0,269.0
t_8516,136.0,129.0,117.0,270.0
t_8517,131.0,124.0,108.0,260.0
t_8518,125.0,118.0,105.0,223.0
t_8519,117.0,114.0,111.0,209.0
t_8520,110.0,118.0,109.0,199.0
t_8521,89.0,114.0,85.0,155.0
t_8522,87.0,99.0,81.0,148.0
t_8523,87.0,100.0,74.0,148.0
t_8524,87.0,102.0,66.0,152.0
t_8525,86.0,96.0,67.0,136.0
t_8526,84.0,95.0,71.0,142.0
t_8527,79.0,95.0,70.0,140.0
t_8528,92.0,84.0,62.0,122.0
t_8529,88.0,82.0,59.0,97.0
t_8530,79.0,68.0,40.0,74.0
t_8531,74.0,65.0,30.0,46.0
t_8532,79.0,55.0,24.0,39.0
t_8533,71.0,65.0,26.0,40.0
t_8534,78.0,64.0,26.0,69.0
t_8535,84.0,75.0,37.0,92.0
t_8536,90.0,92.0,52.0,118.0
t_8537,99.0,107.0,68.0,138.0
t_8538,101.0,112.0,95.0,143.0
t_8539,102.0,106.0,101.0,146.0
t_8540,102.0,107.0,102.0,146.0
t_8541,100.0,111.0,96.0,143.0
t_8542,101.0,107.0,87.0,137.0
t_8543,99.0,105.0,86.0,136.0
t_8544,86.0,95.0,87.0,154.0
t_8545,89.0,92.0,89.0,136.0
t_8546,86.0,87.0,83.0,136.0
t_8547,84.0,88.0,73.0,138.0
t_8548,82.0,85.0,67.0,137.0
t_8549,81.0,84.0,61.0,136.0
t_8550,80.0,83.0,63.0,131.0
