t,demand_[MWh]
t_6444, 158.34 
t_6445, 203.37 
t_6446, 188.97 
t_6447, 162.91 
t_6448, 163.51 
t_6449, 212.45 
t_6450, 313.44 
t_6451, 288.59 
t_6452, 198.00 
t_6453, 117.65 
t_6454, 74.54 
t_6455, 69.45 
t_6456, 46.75 
t_6457, 3.73 
t_6458, 4.17 
t_6459, 4.08 
t_6460, 5.94 
t_6461, 13.30 
t_6462, 43.07 
t_6463, 154.16 
t_6464, 241.73 
t_6465, 209.63 
t_6466, 167.73 
t_6467, 159.09 
t_6468, 158.34 
t_6469, 203.37 
t_6470, 188.97 
t_6471, 162.91 
t_6472, 163.51 
t_6473, 212.45 
t_6474, 313.44 
t_6475, 288.59 
t_6476, 198.00 
t_6477, 117.65 
t_6478, 74.54 
t_6479, 69.45 
t_6480, 46.75 
t_6481, 3.73 
t_6482, 4.17 
t_6483, 4.08 
t_6484, 5.94 
t_6485, 13.30 
t_6486, 43.07 
t_6487, 154.16 
t_6488, 241.73 
t_6489, 209.63 
t_6490, 167.73 
t_6491, 159.09 
t_6492, 158.34 
t_6493, 203.37 
t_6494, 188.97 
t_6495, 162.91 
t_6496, 163.51 
t_6497, 212.45 
t_6498, 313.44 
t_6499, 288.59 
t_6500, 198.00 
t_6501, 117.65 
t_6502, 74.54 
t_6503, 69.45 
t_6504, 46.75 
t_6505, 29.90 
t_6506, 24.50 
t_6507, 12.28 
t_6508, 10.54 
t_6509, 9.67 
t_6510, 19.38 
t_6511, 38.61 
t_6512, 87.83 
t_6513, 147.65 
t_6514, 241.56 
t_6515, 265.31 
t_6516, 226.06 
t_6517, 209.16 
t_6518, 226.83 
t_6519, 262.64 
t_6520, 241.10 
t_6521, 232.69 
t_6522, 209.06 
t_6523, 180.52 
t_6524, 125.91 
t_6525, 99.24 
t_6526, 84.49 
t_6527, 88.11 
t_6528, 75.15 
t_6529, 35.38 
t_6530, 38.60 
t_6531, 22.50 
t_6532, 16.02 
t_6533, 12.45 
t_6534, 17.02 
t_6535, 23.69 
t_6536, 51.50 
t_6537, 88.17 
t_6538, 147.54 
t_6539, 180.72 
t_6540, 199.05 
t_6541, 167.15 
t_6542, 195.85 
t_6543, 227.77 
t_6544, 226.49 
t_6545, 209.78 
t_6546, 196.88 
t_6547, 158.07 
t_6548, 111.84 
t_6549, 82.27 
t_6550, 63.59 
t_6551, 44.20 
t_6552, 28.87 
t_6553, 3.73 
t_6554, 4.17 
t_6555, 4.08 
t_6556, 5.94 
t_6557, 13.30 
t_6558, 43.07 
t_6559, 154.16 
t_6560, 241.73 
t_6561, 209.63 
t_6562, 167.73 
t_6563, 159.09 
t_6564, 158.34 
t_6565, 203.37 
t_6566, 188.97 
t_6567, 162.91 
t_6568, 163.51 
t_6569, 212.45 
t_6570, 313.44 
t_6571, 288.59 
t_6572, 198.00 
t_6573, 117.65 
t_6574, 74.54 
t_6575, 69.45 
t_6576, 46.75 
t_6577, 3.73 
t_6578, 4.17 
t_6579, 4.08 
t_6580, 5.94 
t_6581, 13.30 
t_6582, 43.07 
t_6583, 154.16 
t_6584, 241.73 
t_6585, 209.63 
t_6586, 167.73 
t_6587, 159.09 
t_6588, 158.34 
t_6589, 203.37 
t_6590, 188.97 
t_6591, 162.91 
t_6592, 163.51 
t_6593, 212.45 
t_6594, 313.44 
t_6595, 288.59 
t_6596, 198.00 
t_6597, 117.65 
t_6598, 74.54 
t_6599, 69.45 
t_6600, 46.75 
t_6601, 3.73 
t_6602, 4.17 
t_6603, 4.08 
t_6604, 5.94 
t_6605, 13.30 
t_6606, 43.07 
t_6607, 154.16 
t_6608, 241.73 
t_6609, 209.63 
t_6610, 167.73 
t_6611, 159.09 
t_6612, 158.34 
t_6613, 203.37 
t_6614, 188.97 
t_6615, 162.91 
t_6616, 163.51 
t_6617, 212.45 
t_6618, 313.44 
t_6619, 288.59 
t_6620, 198.00 
t_6621, 117.65 
t_6622, 74.54 
t_6623, 69.45 
t_6624, 46.75 
t_6625, 3.73 
t_6626, 4.17 
t_6627, 4.08 
t_6628, 5.94 
t_6629, 13.30 
t_6630, 43.07 
t_6631, 154.16 
t_6632, 241.73 
t_6633, 209.63 
t_6634, 167.73 
t_6635, 159.09 
t_6636, 158.34 
t_6637, 203.37 
t_6638, 188.97 
t_6639, 162.91 
t_6640, 163.51 
t_6641, 212.45 
t_6642, 313.44 
t_6643, 288.59 
t_6644, 198.00 
t_6645, 117.65 
t_6646, 74.54 
t_6647, 69.45 
t_6648, 46.75 
t_6649, 3.73 
t_6650, 4.17 
t_6651, 4.08 
t_6652, 5.94 
t_6653, 13.30 
t_6654, 43.07 
t_6655, 154.16 
t_6656, 241.73 
t_6657, 209.63 
t_6658, 167.73 
t_6659, 159.09 
t_6660, 158.34 
t_6661, 203.37 
t_6662, 188.97 
t_6663, 162.91 
t_6664, 163.51 
t_6665, 212.45 
t_6666, 313.44 
t_6667, 288.59 
t_6668, 198.00 
t_6669, 117.65 
t_6670, 74.54 
t_6671, 69.45 
t_6672, 46.75 
t_6673, 29.90 
t_6674, 24.50 
t_6675, 12.28 
t_6676, 10.54 
t_6677, 9.67 
t_6678, 19.38 
t_6679, 38.61 
t_6680, 87.83 
t_6681, 147.65 
t_6682, 241.56 
t_6683, 265.31 
t_6684, 226.06 
t_6685, 209.16 
t_6686, 226.83 
t_6687, 262.64 
t_6688, 241.10 
t_6689, 232.69 
t_6690, 209.06 
t_6691, 180.52 
t_6692, 125.91 
t_6693, 99.24 
t_6694, 84.49 
t_6695, 88.11 
t_6696, 75.15 
t_6697, 35.38 
t_6698, 38.60 
t_6699, 22.50 
t_6700, 16.02 
t_6701, 12.45 
t_6702, 17.02 
t_6703, 23.69 
t_6704, 51.50 
t_6705, 88.17 
t_6706, 147.54 
t_6707, 180.72 
t_6708, 199.05 
t_6709, 167.15 
t_6710, 195.85 
t_6711, 227.77 
t_6712, 226.49 
t_6713, 209.78 
t_6714, 196.88 
t_6715, 158.07 
t_6716, 111.84 
t_6717, 82.27 
t_6718, 63.59 
t_6719, 44.20 
t_6720, 28.87 
t_6721, 3.73 
t_6722, 4.17 
t_6723, 4.08 
t_6724, 5.94 
t_6725, 13.30 
t_6726, 43.07 
t_6727, 154.16 
t_6728, 241.73 
t_6729, 209.63 
t_6730, 167.73 
t_6731, 159.09 
t_6732, 158.34 
t_6733, 203.37 
t_6734, 188.97 
t_6735, 162.91 
t_6736, 163.51 
t_6737, 212.45 
t_6738, 313.44 
t_6739, 288.59 
t_6740, 198.00 
t_6741, 117.65 
t_6742, 74.54 
t_6743, 69.45 
t_6744, 46.75 
t_6745, 3.73 
t_6746, 4.17 
t_6747, 4.08 
t_6748, 5.94 
t_6749, 13.30 
t_6750, 43.07 
t_6751, 154.16 
t_6752, 241.73 
t_6753, 209.63 
t_6754, 167.73 
t_6755, 159.09 
t_6756, 158.34 
t_6757, 203.37 
t_6758, 188.97 
t_6759, 162.91 
t_6760, 163.51 
t_6761, 212.45 
t_6762, 313.44 
t_6763, 288.59 
t_6764, 198.00 
t_6765, 117.65 
t_6766, 74.54 
t_6767, 69.45 
t_6768, 46.75 
t_6769, 3.73 
t_6770, 4.17 
t_6771, 4.08 
t_6772, 5.94 
t_6773, 13.30 
t_6774, 43.07 
t_6775, 154.16 
t_6776, 241.73 
t_6777, 209.63 
t_6778, 167.73 
t_6779, 159.09 
t_6780, 158.34 
t_6781, 203.37 
t_6782, 188.97 
t_6783, 162.91 
t_6784, 163.51 
t_6785, 212.45 
t_6786, 313.44 
t_6787, 288.59 
t_6788, 198.00 
t_6789, 117.65 
t_6790, 74.54 
t_6791, 69.45 
t_6792, 46.75 
t_6793, 3.73 
t_6794, 4.17 
t_6795, 4.08 
t_6796, 5.94 
t_6797, 13.30 
t_6798, 43.07 
t_6799, 154.16 
t_6800, 241.73 
t_6801, 209.63 
t_6802, 167.73 
t_6803, 159.09 
t_6804, 158.34 
t_6805, 203.37 
t_6806, 188.97 
t_6807, 162.91 
t_6808, 163.51 
t_6809, 212.45 
t_6810, 313.44 
t_6811, 288.59 
t_6812, 198.00 
t_6813, 117.65 
t_6814, 74.54 
t_6815, 69.45 
t_6816, 46.75 
t_6817, 3.73 
t_6818, 4.17 
t_6819, 4.08 
t_6820, 5.94 
t_6821, 13.30 
t_6822, 43.07 
t_6823, 154.16 
t_6824, 241.73 
t_6825, 209.63 
t_6826, 167.73 
t_6827, 159.09 
t_6828, 158.34 
t_6829, 203.37 
t_6830, 188.97 
t_6831, 162.91 
t_6832, 163.51 
t_6833, 212.45 
t_6834, 313.44 
t_6835, 288.59 
t_6836, 198.00 
t_6837, 117.65 
t_6838, 74.54 
t_6839, 69.45 
t_6840, 46.75 
t_6841, 29.90 
t_6842, 24.50 
t_6843, 12.28 
t_6844, 10.54 
t_6845, 9.67 
t_6846, 19.38 
t_6847, 38.61 
t_6848, 87.83 
t_6849, 147.65 
t_6850, 241.56 
t_6851, 265.31 
t_6852, 226.06 
t_6853, 209.16 
t_6854, 226.83 
t_6855, 262.64 
t_6856, 241.10 
t_6857, 232.69 
t_6858, 209.06 
t_6859, 180.52 
t_6860, 125.91 
t_6861, 99.24 
t_6862, 84.49 
t_6863, 88.11 
t_6864, 75.15 
t_6865, 35.38 
t_6866, 38.60 
t_6867, 22.50 
t_6868, 16.02 
t_6869, 12.45 
t_6870, 17.02 
t_6871, 23.69 
t_6872, 51.50 
t_6873, 88.17 
t_6874, 147.54 
t_6875, 180.72 
t_6876, 199.05 
t_6877, 167.15 
t_6878, 195.85 
t_6879, 227.77 
t_6880, 226.49 
t_6881, 209.78 
t_6882, 196.88 
t_6883, 158.07 
t_6884, 111.84 
t_6885, 82.27 
t_6886, 63.59 
t_6887, 44.20 
t_6888, 28.87 
t_6889, 3.73 
t_6890, 4.17 
t_6891, 4.08 
t_6892, 5.94 
t_6893, 13.30 
t_6894, 43.07 
t_6895, 154.16 
t_6896, 241.73 
t_6897, 209.63 
t_6898, 167.73 
t_6899, 159.09 
t_6900, 158.34 
t_6901, 203.37 
t_6902, 188.97 
t_6903, 162.91 
t_6904, 163.51 
t_6905, 212.45 
t_6906, 313.44 
t_6907, 288.59 
t_6908, 198.00 
t_6909, 117.65 
t_6910, 74.54 
t_6911, 69.45 
t_6912, 46.75 
t_6913, 3.73 
t_6914, 4.17 
t_6915, 4.08 
t_6916, 5.94 
t_6917, 13.30 
t_6918, 43.07 
t_6919, 154.16 
t_6920, 241.73 
t_6921, 209.63 
t_6922, 167.73 
t_6923, 159.09 
t_6924, 158.34 
t_6925, 203.37 
t_6926, 188.97 
t_6927, 162.91 
t_6928, 163.51 
t_6929, 212.45 
t_6930, 313.44 
t_6931, 288.59 
t_6932, 198.00 
t_6933, 117.65 
t_6934, 74.54 
t_6935, 69.45 
t_6936, 46.75 
t_6937, 3.73 
t_6938, 4.17 
t_6939, 4.08 
t_6940, 5.94 
t_6941, 13.30 
t_6942, 43.07 
t_6943, 154.16 
t_6944, 241.73 
t_6945, 209.63 
t_6946, 167.73 
t_6947, 159.09 
t_6948, 158.34 
t_6949, 203.37 
t_6950, 188.97 
t_6951, 162.91 
t_6952, 163.51 
t_6953, 212.45 
t_6954, 313.44 
t_6955, 288.59 
t_6956, 198.00 
t_6957, 117.65 
t_6958, 74.54 
t_6959, 69.45 
t_6960, 46.75 
t_6961, 3.73 
t_6962, 4.17 
t_6963, 4.08 
t_6964, 5.94 
t_6965, 13.30 
t_6966, 43.07 
t_6967, 154.16 
t_6968, 241.73 
t_6969, 209.63 
t_6970, 167.73 
t_6971, 159.09 
t_6972, 158.34 
t_6973, 203.37 
t_6974, 188.97 
t_6975, 162.91 
t_6976, 163.51 
t_6977, 212.45 
t_6978, 313.44 
t_6979, 288.59 
t_6980, 198.00 
t_6981, 117.65 
t_6982, 74.54 
t_6983, 69.45 
t_6984, 46.75 
t_6985, 3.73 
t_6986, 4.17 
t_6987, 4.08 
t_6988, 5.94 
t_6989, 13.30 
t_6990, 43.07 
t_6991, 154.16 
t_6992, 241.73 
t_6993, 209.63 
t_6994, 167.73 
t_6995, 159.09 
t_6996, 158.34 
t_6997, 203.37 
t_6998, 188.97 
t_6999, 162.91 
t_7000, 163.51 
t_7001, 212.45 
t_7002, 313.44 
t_7003, 288.59 
t_7004, 198.00 
t_7005, 117.65 
t_7006, 74.54 
t_7007, 69.45 
t_7008, 46.75 
t_7009, 29.90 
t_7010, 24.50 
t_7011, 12.28 
t_7012, 10.54 
t_7013, 9.67 
t_7014, 19.38 
t_7015, 38.61 
t_7016, 87.83 
t_7017, 147.65 
t_7018, 241.56 
t_7019, 265.31 
t_7020, 226.06 
t_7021, 209.16 
t_7022, 226.83 
t_7023, 262.64 
t_7024, 241.10 
t_7025, 232.69 
t_7026, 209.06 
t_7027, 180.52 
t_7028, 125.91 
t_7029, 99.24 
t_7030, 84.49 
t_7031, 88.11 
t_7032, 75.15 
t_7033, 35.38 
t_7034, 38.60 
t_7035, 22.50 
t_7036, 16.02 
t_7037, 12.45 
t_7038, 17.02 
t_7039, 23.69 
t_7040, 51.50 
t_7041, 88.17 
t_7042, 147.54 
t_7043, 180.72 
t_7044, 199.05 
t_7045, 167.15 
t_7046, 195.85 
t_7047, 227.77 
t_7048, 226.49 
t_7049, 209.78 
t_7050, 196.88 
t_7051, 158.07 
t_7052, 111.84 
t_7053, 82.27 
t_7054, 63.59 
t_7055, 44.20 
t_7056, 28.87 
t_7057, 3.73 
t_7058, 4.17 
t_7059, 4.08 
t_7060, 5.94 
t_7061, 13.30 
t_7062, 43.07 
t_7063, 154.16 
t_7064, 241.73 
t_7065, 209.63 
t_7066, 167.73 
t_7067, 159.09 
t_7068, 158.34 
t_7069, 203.37 
t_7070, 188.97 
t_7071, 162.91 
t_7072, 163.51 
t_7073, 212.45 
t_7074, 313.44 
t_7075, 288.59 
t_7076, 198.00 
t_7077, 117.65 
t_7078, 74.54 
t_7079, 69.45 
t_7080, 46.75 
t_7081, 3.73 
t_7082, 4.17 
t_7083, 4.08 
t_7084, 5.94 
t_7085, 13.30 
t_7086, 43.07 
t_7087, 154.16 
t_7088, 241.73 
t_7089, 209.63 
t_7090, 167.73 
t_7091, 159.09 
t_7092, 158.34 
t_7093, 203.37 
t_7094, 188.97 
t_7095, 162.91 
t_7096, 163.51 
t_7097, 212.45 
t_7098, 313.44 
t_7099, 288.59 
t_7100, 198.00 
t_7101, 117.65 
t_7102, 74.54 
t_7103, 69.45 
t_7104, 46.75 
t_7105, 3.73 
t_7106, 4.17 
t_7107, 4.08 
t_7108, 5.94 
t_7109, 13.30 
t_7110, 43.07 
t_7111, 154.16 
t_7112, 241.73 
t_7113, 209.63 
t_7114, 167.73 
t_7115, 159.09 
t_7116, 158.34 
t_7117, 203.37 
t_7118, 188.97 
t_7119, 162.91 
t_7120, 163.51 
t_7121, 212.45 
t_7122, 313.44 
t_7123, 288.59 
t_7124, 198.00 
t_7125, 117.65 
t_7126, 74.54 
t_7127, 69.45 
t_7128, 46.75 
t_7129, 3.73 
t_7130, 4.17 
t_7131, 4.08 
t_7132, 5.94 
t_7133, 13.30 
t_7134, 43.07 
t_7135, 154.16 
t_7136, 241.73 
t_7137, 209.63 
t_7138, 167.73 
t_7139, 159.09 
t_7140, 158.34 
t_7141, 203.37 
t_7142, 188.97 
t_7143, 162.91 
t_7144, 163.51 
t_7145, 212.45 
t_7146, 313.44 
t_7147, 288.59 
t_7148, 198.00 
t_7149, 117.65 
t_7150, 74.54 
t_7151, 69.45 
t_7152, 46.75 
t_7153, 3.73 
t_7154, 4.17 
t_7155, 4.08 
t_7156, 5.94 
t_7157, 13.30 
t_7158, 43.07 
t_7159, 154.16 
t_7160, 241.73 
t_7161, 209.63 
t_7162, 167.73 
t_7163, 159.09 
t_7164, 158.34 
t_7165, 203.37 
t_7166, 188.97 
t_7167, 162.91 
t_7168, 163.51 
t_7169, 212.45 
t_7170, 313.44 
t_7171, 288.59 
t_7172, 198.00 
t_7173, 117.65 
t_7174, 74.54 
t_7175, 69.45 
t_7176, 46.75 
t_7177, 29.90 
t_7178, 24.50 
t_7179, 12.28 
t_7180, 10.54 
t_7181, 9.67 
t_7182, 19.38 
t_7183, 38.61 
t_7184, 87.83 
t_7185, 147.65 
t_7186, 241.56 
t_7187, 265.31 
t_7188, 226.06 
t_7189, 209.16 
t_7190, 226.83 
t_7191, 262.64 
t_7192, 241.10 
t_7193, 232.69 
t_7194, 209.06 
t_7195, 180.52 
t_7196, 125.91 
t_7197, 99.24 
t_7198, 84.49 
t_7199, 88.11 
t_7200, 75.15 
t_7201, 35.38 
t_7202, 38.60 
t_7203, 22.50 
t_7204, 16.02 
t_7205, 12.45 
t_7206, 17.02 
t_7207, 23.69 
t_7208, 51.50 
t_7209, 88.17 
t_7210, 147.54 
t_7211, 180.72 
t_7212, 199.05 
t_7213, 167.15 
t_7214, 195.85 
t_7215, 227.77 
t_7216, 226.49 
t_7217, 209.78 
t_7218, 196.88 
t_7219, 158.07 
t_7220, 111.84 
t_7221, 82.27 
t_7222, 63.59 
t_7223, 44.20 
t_7224, 28.87 
t_7225, 3.73 
t_7226, 4.17 
t_7227, 4.08 
t_7228, 5.94 
t_7229, 13.30 
t_7230, 43.07 
t_7231, 154.16 
t_7232, 241.73 
t_7233, 209.63 
t_7234, 167.73 
t_7235, 159.09 
t_7236, 158.34 
t_7237, 203.37 
t_7238, 188.97 
t_7239, 162.91 
t_7240, 163.51 
t_7241, 212.45 
t_7242, 313.44 
t_7243, 288.59 
t_7244, 198.00 
t_7245, 117.65 
t_7246, 74.54 
t_7247, 69.45 
t_7248, 46.75 
t_7249, 3.73 
t_7250, 4.17 
t_7251, 4.08 
t_7252, 5.94 
t_7253, 13.30 
t_7254, 43.07 
t_7255, 154.16 
t_7256, 241.73 
t_7257, 209.63 
t_7258, 167.73 
t_7259, 159.09 
t_7260, 158.34 
t_7261, 203.37 
t_7262, 188.97 
t_7263, 162.91 
t_7264, 163.51 
t_7265, 212.45 
t_7266, 313.44 
t_7267, 288.59 
t_7268, 198.00 
t_7269, 117.65 
t_7270, 74.54 
t_7271, 69.45 
t_7272, 46.75 
t_7273, 3.73 
t_7274, 4.17 
t_7275, 4.08 
t_7276, 5.94 
t_7277, 13.30 
t_7278, 43.07 
t_7279, 154.16 
t_7280, 241.73 
t_7281, 209.63 
t_7282, 167.73 
t_7283, 159.09 
t_7284, 158.34 
t_7285, 203.37 
t_7286, 188.97 
t_7287, 162.91 
t_7288, 163.51 
t_7289, 212.45 
t_7290, 313.44 
t_7291, 288.59 
t_7292, 198.00 
t_7293, 117.65 
t_7294, 74.54 
t_7295, 69.45 
t_7296, 46.75 
t_7297, 3.73 
t_7298, 4.17 
t_7299, 4.08 
t_7300, 5.94 
t_7301, 13.30 
t_7302, 43.07 
t_7303, 154.16 
t_7304, 241.73 
t_7305, 209.63 
t_7306, 167.73 
t_7307, 159.09 
t_7308, 158.34 
t_7309, 203.37 
t_7310, 188.97 
t_7311, 162.91 
t_7312, 163.51 
t_7313, 212.45 
t_7314, 313.44 
t_7315, 288.59 
t_7316, 198.00 
t_7317, 117.65 
t_7318, 74.54 
t_7319, 69.45 
t_7320, 46.75 
t_7321, 3.73 
t_7322, 4.17 
t_7323, 4.08 
t_7324, 5.94 
t_7325, 13.30 
t_7326, 43.07 
t_7327, 154.16 
t_7328, 241.73 
t_7329, 209.63 
t_7330, 167.73 
t_7331, 159.09 
t_7332, 158.34 
t_7333, 203.37 
t_7334, 188.97 
t_7335, 162.91 
t_7336, 163.51 
t_7337, 212.45 
t_7338, 313.44 
t_7339, 288.59 
t_7340, 198.00 
t_7341, 117.65 
t_7342, 74.54 
t_7343, 69.45 
t_7344, 46.75 
t_7345, 29.90 
t_7346, 24.50 
t_7347, 12.28 
t_7348, 10.54 
t_7349, 9.67 
t_7350, 19.38 
t_7351, 38.61 
t_7352, 87.83 
t_7353, 147.65 
t_7354, 241.56 
t_7355, 265.31 
t_7356, 226.06 
t_7357, 209.16 
t_7358, 226.83 
t_7359, 262.64 
t_7360, 241.10 
t_7361, 232.69 
t_7362, 209.06 
t_7363, 180.52 
t_7364, 125.91 
t_7365, 99.24 
t_7366, 84.49 
t_7367, 88.11 
t_7368, 75.15 
t_7369, 35.38 
t_7370, 38.60 
t_7371, 22.50 
t_7372, 16.02 
t_7373, 12.45 
t_7374, 17.02 
t_7375, 23.69 
t_7376, 51.50 
t_7377, 88.17 
t_7378, 147.54 
t_7379, 180.72 
t_7380, 199.05 
t_7381, 167.15 
t_7382, 195.85 
t_7383, 227.77 
t_7384, 226.49 
t_7385, 209.78 
t_7386, 196.88 
t_7387, 158.07 
t_7388, 111.84 
t_7389, 82.27 
t_7390, 63.59 
t_7391, 44.20 
t_7392, 28.87 
t_7393, 3.73 
t_7394, 4.17 
t_7395, 4.08 
t_7396, 5.94 
t_7397, 13.30 
t_7398, 43.07 
t_7399, 154.16 
t_7400, 241.73 
t_7401, 209.63 
t_7402, 167.73 
t_7403, 159.09 
t_7404, 158.34 
t_7405, 203.37 
t_7406, 188.97 
t_7407, 162.91 
t_7408, 163.51 
t_7409, 212.45 
t_7410, 313.44 
t_7411, 288.59 
t_7412, 198.00 
t_7413, 117.65 
t_7414, 74.54 
t_7415, 69.45 
t_7416, 46.75 
t_7417, 3.73 
t_7418, 4.17 
t_7419, 4.08 
t_7420, 5.94 
t_7421, 13.30 
t_7422, 43.07 
t_7423, 154.16 
t_7424, 241.73 
t_7425, 209.63 
t_7426, 167.73 
t_7427, 159.09 
t_7428, 158.34 
t_7429, 203.37 
t_7430, 188.97 
t_7431, 162.91 
t_7432, 163.51 
t_7433, 212.45 
t_7434, 313.44 
t_7435, 288.59 
t_7436, 198.00 
t_7437, 117.65 
t_7438, 74.54 
t_7439, 69.45 
t_7440, 46.75 
t_7441, 3.73 
t_7442, 4.17 
t_7443, 4.08 
t_7444, 5.94 
t_7445, 13.30 
t_7446, 43.07 
t_7447, 154.16 
t_7448, 241.73 
t_7449, 209.63 
t_7450, 167.73 
t_7451, 159.09 
t_7452, 158.34 
t_7453, 203.37 
t_7454, 188.97 
t_7455, 162.91 
t_7456, 163.51 
t_7457, 212.45 
t_7458, 313.44 
t_7459, 288.59 
t_7460, 198.00 
t_7461, 117.65 
t_7462, 74.54 
t_7463, 69.45 
t_7464, 46.75 
t_7465, 3.73 
t_7466, 4.17 
t_7467, 4.08 
t_7468, 5.94 
t_7469, 13.30 
t_7470, 43.07 
t_7471, 154.16 
t_7472, 241.73 
t_7473, 209.63 
t_7474, 167.73 
t_7475, 159.09 
t_7476, 158.34 
t_7477, 203.37 
t_7478, 188.97 
t_7479, 162.91 
t_7480, 163.51 
t_7481, 212.45 
t_7482, 313.44 
t_7483, 288.59 
t_7484, 198.00 
t_7485, 117.65 
t_7486, 74.54 
t_7487, 69.45 
t_7488, 46.75 
t_7489, 3.73 
t_7490, 4.17 
t_7491, 4.08 
t_7492, 5.94 
t_7493, 13.30 
t_7494, 43.07 
t_7495, 154.16 
t_7496, 241.73 
t_7497, 209.63 
t_7498, 167.73 
t_7499, 159.09 
t_7500, 158.34 
t_7501, 203.37 
t_7502, 188.97 
t_7503, 162.91 
t_7504, 163.51 
t_7505, 212.45 
t_7506, 313.44 
t_7507, 288.59 
t_7508, 198.00 
t_7509, 117.65 
t_7510, 74.54 
t_7511, 69.45 
t_7512, 46.75 
t_7513, 29.90 
t_7514, 24.50 
t_7515, 12.28 
t_7516, 10.54 
t_7517, 9.67 
t_7518, 19.38 
t_7519, 38.61 
t_7520, 87.83 
t_7521, 147.65 
t_7522, 241.56 
t_7523, 265.31 
t_7524, 226.06 
t_7525, 209.16 
t_7526, 226.83 
t_7527, 262.64 
t_7528, 241.10 
t_7529, 232.69 
t_7530, 209.06 
t_7531, 180.52 
t_7532, 125.91 
t_7533, 99.24 
t_7534, 84.49 
t_7535, 88.11 
t_7536, 75.15 
t_7537, 35.38 
t_7538, 38.60 
t_7539, 22.50 
t_7540, 16.02 
t_7541, 12.45 
t_7542, 17.02 
t_7543, 23.69 
t_7544, 51.50 
t_7545, 88.17 
t_7546, 147.54 
t_7547, 180.72 
t_7548, 199.05 
t_7549, 167.15 
t_7550, 195.85 
t_7551, 227.77 
t_7552, 226.49 
t_7553, 209.78 
t_7554, 196.88 
t_7555, 158.07 
t_7556, 111.84 
t_7557, 82.27 
t_7558, 63.59 
t_7559, 44.20 
t_7560, 28.87 
t_7561, 3.73 
t_7562, 4.17 
t_7563, 4.08 
t_7564, 5.94 
t_7565, 13.30 
t_7566, 43.07 
t_7567, 154.16 
t_7568, 241.73 
t_7569, 209.63 
t_7570, 167.73 
t_7571, 159.09 
t_7572, 158.34 
t_7573, 203.37 
t_7574, 188.97 
t_7575, 162.91 
t_7576, 163.51 
t_7577, 212.45 
t_7578, 313.44 
t_7579, 288.59 
t_7580, 198.00 
t_7581, 117.65 
t_7582, 74.54 
t_7583, 69.45 
t_7584, 46.75 
t_7585, 3.73 
t_7586, 4.17 
t_7587, 4.08 
t_7588, 5.94 
t_7589, 13.30 
t_7590, 43.07 
t_7591, 154.16 
t_7592, 241.73 
t_7593, 209.63 
t_7594, 167.73 
t_7595, 159.09 
t_7596, 158.34 
t_7597, 203.37 
t_7598, 188.97 
t_7599, 162.91 
t_7600, 163.51 
t_7601, 212.45 
t_7602, 313.44 
t_7603, 288.59 
t_7604, 198.00 
t_7605, 117.65 
t_7606, 74.54 
t_7607, 69.45 
t_7608, 46.75 
t_7609, 3.73 
t_7610, 4.17 
t_7611, 4.08 
t_7612, 5.94 
t_7613, 13.30 
t_7614, 43.07 
t_7615, 154.16 
t_7616, 241.73 
t_7617, 209.63 
t_7618, 167.73 
t_7619, 159.09 
t_7620, 158.34 
t_7621, 203.37 
t_7622, 188.97 
t_7623, 162.91 
t_7624, 163.51 
t_7625, 212.45 
t_7626, 313.44 
t_7627, 288.59 
t_7628, 198.00 
t_7629, 117.65 
t_7630, 74.54 
t_7631, 69.45 
t_7632, 46.75 
t_7633, 3.73 
t_7634, 4.17 
t_7635, 4.08 
t_7636, 5.94 
t_7637, 13.30 
t_7638, 43.07 
t_7639, 154.16 
t_7640, 241.73 
t_7641, 209.63 
t_7642, 167.73 
t_7643, 159.09 
t_7644, 158.34 
t_7645, 203.37 
t_7646, 188.97 
t_7647, 162.91 
t_7648, 163.51 
t_7649, 212.45 
t_7650, 313.44 
t_7651, 288.59 
t_7652, 198.00 
t_7653, 117.65 
t_7654, 74.54 
t_7655, 69.45 
t_7656, 46.75 
t_7657, 3.73 
t_7658, 4.17 
t_7659, 4.08 
t_7660, 5.94 
t_7661, 13.30 
t_7662, 43.07 
t_7663, 154.16 
t_7664, 241.73 
t_7665, 209.63 
t_7666, 167.73 
t_7667, 159.09 
t_7668, 158.34 
t_7669, 203.37 
t_7670, 188.97 
t_7671, 162.91 
t_7672, 163.51 
t_7673, 212.45 
t_7674, 313.44 
t_7675, 288.59 
t_7676, 198.00 
t_7677, 117.65 
t_7678, 74.54 
t_7679, 69.45 
t_7680, 46.75 
t_7681, 29.90 
t_7682, 24.50 
t_7683, 12.28 
t_7684, 10.54 
t_7685, 9.67 
t_7686, 19.38 
t_7687, 38.61 
t_7688, 87.83 
t_7689, 147.65 
t_7690, 241.56 
t_7691, 265.31 
t_7692, 226.06 
t_7693, 209.16 
t_7694, 226.83 
t_7695, 262.64 
t_7696, 241.10 
t_7697, 232.69 
t_7698, 209.06 
t_7699, 180.52 
t_7700, 125.91 
t_7701, 99.24 
t_7702, 84.49 
t_7703, 88.11 
t_7704, 75.15 
t_7705, 35.38 
t_7706, 38.60 
t_7707, 22.50 
t_7708, 16.02 
t_7709, 12.45 
t_7710, 17.02 
t_7711, 23.69 
t_7712, 51.50 
t_7713, 88.17 
t_7714, 147.54 
