t,demand_[MWh]
t_7328,3832.64
t_7329,3323.66
t_7330,2659.28
t_7331,2522.34
t_7332,2510.42
t_7333,3224.42
t_7334,2996.08
t_7335,2582.96
t_7336,2592.48
t_7337,3368.34
t_7338,4969.54
t_7339,4575.52
t_7340,3139.3
t_7341,1865.28
t_7342,1181.82
t_7343,1101.06
t_7344,741.18
t_7345,474.04
t_7346,388.4
t_7347,194.7
t_7348,167.06
t_7349,153.26
t_7350,307.32
t_7351,612.18
t_7352,1392.56
t_7353,2341
t_7354,3829.88
t_7355,4206.48
t_7356,3584.18
t_7357,3316.18
t_7358,3596.28
t_7359,4164.16
t_7360,3822.54
t_7361,3689.2
t_7362,3314.58
t_7363,2862.1
t_7364,1996.22
t_7365,1573.46
t_7366,1339.54
t_7367,1396.94
t_7368,1191.56
t_7369,560.96
t_7370,612.06
t_7371,356.76
t_7372,254.02
t_7373,197.38
t_7374,269.9
t_7375,375.54
t_7376,816.46
t_7377,1397.94
t_7378,2339.2
t_7379,2865.3
t_7380,3155.92
t_7381,2650.2
t_7382,3105.12
t_7383,3611.28
t_7384,3590.98
t_7385,3325.96
t_7386,3121.54
t_7387,2506.12
t_7388,1773.16
t_7389,1304.32
t_7390,1008.28
t_7391,700.82
t_7392,457.78
t_7393,59.08
t_7394,66.04
t_7395,64.64
t_7396,94.16
t_7397,210.84
t_7398,682.82
t_7399,2444.16
t_7400,3832.64
t_7401,3323.66
t_7402,2659.28
t_7403,2522.34
t_7404,2510.42
t_7405,3224.42
t_7406,2996.08
t_7407,2582.96
t_7408,2592.48
t_7409,3368.34
t_7410,4969.54
t_7411,4575.52
t_7412,3139.3
t_7413,1865.28
t_7414,1181.82
t_7415,1101.06
t_7416,741.18
t_7417,59.08
t_7418,66.04
t_7419,64.64
t_7420,94.16
t_7421,210.84
t_7422,682.82
t_7423,2444.16
t_7424,3832.64
t_7425,3323.66
t_7426,2659.28
t_7427,2522.34
t_7428,2510.42
t_7429,3224.42
t_7430,2996.08
t_7431,2582.96
t_7432,2592.48
t_7433,3368.34
t_7434,4969.54
t_7435,4575.52
t_7436,3139.3
t_7437,1865.28
t_7438,1181.82
t_7439,1101.06
t_7440,741.18
t_7441,59.08
t_7442,66.04
t_7443,64.64
t_7444,94.16
t_7445,210.84
t_7446,682.82
t_7447,2444.16
t_7448,3832.64
t_7449,3323.66
t_7450,2659.28
t_7451,2522.34
t_7452,2510.42
t_7453,3224.42
t_7454,2996.08
t_7455,2582.96
t_7456,2592.48
t_7457,3368.34
t_7458,4969.54
t_7459,4575.52
t_7460,3139.3
t_7461,1865.28
t_7462,1181.82
t_7463,1101.06
t_7464,741.18
t_7465,59.08
t_7466,66.04
t_7467,64.64
t_7468,94.16
t_7469,210.84
t_7470,682.82
t_7471,2444.16
t_7472,3832.64
t_7473,3323.66
t_7474,2659.28
t_7475,2522.34
t_7476,2510.42
t_7477,3224.42
t_7478,2996.08
t_7479,2582.96
t_7480,2592.48
t_7481,3368.34
t_7482,4969.54
t_7483,4575.52
t_7484,3139.3
t_7485,1865.28
t_7486,1181.82
t_7487,1101.06
t_7488,741.18
t_7489,59.08
t_7490,66.04
t_7491,64.64
t_7492,94.16
t_7493,210.84
t_7494,682.82
t_7495,2444.16
t_7496,3832.64
t_7497,3323.66
t_7498,2659.28
t_7499,2522.34
t_7500,2510.42
t_7501,3224.42
t_7502,2996.08
t_7503,2582.96
t_7504,2592.48
t_7505,3368.34
t_7506,4969.54
t_7507,4575.52
t_7508,3139.3
t_7509,1865.28
t_7510,1181.82
t_7511,1101.06
t_7512,741.18
t_7513,474.04
t_7514,388.4
t_7515,194.7
t_7516,167.06
t_7517,153.26
t_7518,307.32
t_7519,612.18
t_7520,1392.56
t_7521,2341
t_7522,3829.88
t_7523,4206.48
t_7524,3584.18
t_7525,3316.18
t_7526,3596.28
t_7527,4164.16
t_7528,3822.54
t_7529,3689.2
t_7530,3314.58
t_7531,2862.1
t_7532,1996.22
t_7533,1573.46
t_7534,1339.54
t_7535,1396.94
t_7536,1191.56
t_7537,560.96
t_7538,612.06
t_7539,356.76
t_7540,254.02
t_7541,197.38
t_7542,269.9
t_7543,375.54
t_7544,816.46
t_7545,1397.94
t_7546,2339.2
t_7547,2865.3
t_7548,3155.92
t_7549,2650.2
t_7550,3105.12
t_7551,3611.28
t_7552,3590.98
t_7553,3325.96
t_7554,3121.54
t_7555,2506.12
t_7556,1773.16
t_7557,1304.32
t_7558,1008.28
t_7559,700.82
t_7560,457.78
t_7561,59.08
t_7562,66.04
t_7563,64.64
t_7564,94.16
t_7565,210.84
t_7566,682.82
t_7567,2444.16
t_7568,3832.64
t_7569,3323.66
t_7570,2659.28
t_7571,2522.34
t_7572,2510.42
t_7573,3224.42
t_7574,2996.08
t_7575,2582.96
t_7576,2592.48
t_7577,3368.34
t_7578,4969.54
t_7579,4575.52
t_7580,3139.3
t_7581,1865.28
t_7582,1181.82
t_7583,1101.06
t_7584,741.18
t_7585,59.08
t_7586,66.04
t_7587,64.64
t_7588,94.16
t_7589,210.84
t_7590,682.82
t_7591,2444.16
t_7592,3832.64
t_7593,3323.66
t_7594,2659.28
t_7595,2522.34
t_7596,2510.42
t_7597,3224.42
t_7598,2996.08
t_7599,2582.96
t_7600,2592.48
t_7601,3368.34
t_7602,4969.54
t_7603,4575.52
t_7604,3139.3
t_7605,1865.28
t_7606,1181.82
t_7607,1101.06
t_7608,741.18
t_7609,59.08
t_7610,66.04
t_7611,64.64
t_7612,94.16
t_7613,210.84
t_7614,682.82
t_7615,2444.16
t_7616,3832.64
t_7617,3323.66
t_7618,2659.28
t_7619,2522.34
t_7620,2510.42
t_7621,3224.42
t_7622,2996.08
t_7623,2582.96
t_7624,2592.48
t_7625,3368.34
t_7626,4969.54
t_7627,4575.52
t_7628,3139.3
t_7629,1865.28
t_7630,1181.82
t_7631,1101.06
t_7632,741.18
t_7633,59.08
t_7634,66.04
t_7635,64.64
t_7636,94.16
t_7637,210.84
t_7638,682.82
t_7639,2444.16
t_7640,3832.64
t_7641,3323.66
t_7642,2659.28
t_7643,2522.34
t_7644,2510.42
t_7645,3224.42
t_7646,2996.08
t_7647,2582.96
t_7648,2592.48
t_7649,3368.34
t_7650,4969.54
t_7651,4575.52
t_7652,3139.3
t_7653,1865.28
t_7654,1181.82
t_7655,1101.06
t_7656,741.18
t_7657,59.08
t_7658,66.04
t_7659,64.64
t_7660,94.16
t_7661,210.84
t_7662,682.82
t_7663,2444.16
t_7664,3832.64
t_7665,3323.66
t_7666,2659.28
t_7667,2522.34
t_7668,2510.42
t_7669,3224.42
t_7670,2996.08
t_7671,2582.96
t_7672,2592.48
t_7673,3368.34
t_7674,4969.54
t_7675,4575.52
t_7676,3139.3
t_7677,1865.28
t_7678,1181.82
t_7679,1101.06
t_7680,741.18
t_7681,474.04
t_7682,388.4
t_7683,194.7
t_7684,167.06
t_7685,153.26
t_7686,307.32
t_7687,612.18
t_7688,1392.56
t_7689,2341
t_7690,3829.88
t_7691,4206.48
t_7692,3584.18
t_7693,3316.18
t_7694,3596.28
t_7695,4164.16
t_7696,3822.54
t_7697,3689.2
t_7698,3314.58
t_7699,2862.1
t_7700,1996.22
t_7701,1573.46
t_7702,1339.54
t_7703,1396.94
t_7704,1191.56
t_7705,560.96
t_7706,612.06
t_7707,356.76
t_7708,254.02
t_7709,197.38
t_7710,269.9
t_7711,375.54
t_7712,816.46
t_7713,1397.94
t_7714,2339.2
t_7715,2865.3
t_7716,3155.92
t_7717,2650.2
t_7718,3105.12
t_7719,3611.28
t_7720,3590.98
t_7721,3325.96
t_7722,3121.54
t_7723,2506.12
t_7724,1773.16
t_7725,1304.32
t_7726,1008.28
t_7727,700.82
t_7728,457.78
t_7729,59.08
t_7730,66.04
t_7731,64.64
t_7732,94.16
t_7733,210.84
t_7734,682.82
t_7735,2444.16
t_7736,3832.64
t_7737,3323.66
t_7738,2659.28
t_7739,2522.34
t_7740,2510.42
t_7741,3224.42
t_7742,2996.08
t_7743,2582.96
t_7744,2592.48
t_7745,3368.34
t_7746,4969.54
t_7747,4575.52
t_7748,3139.3
t_7749,1865.28
t_7750,1181.82
t_7751,1101.06
t_7752,741.18
t_7753,59.08
t_7754,66.04
t_7755,64.64
t_7756,94.16
t_7757,210.84
t_7758,682.82
t_7759,2444.16
t_7760,3832.64
t_7761,3323.66
t_7762,2659.28
t_7763,2522.34
t_7764,2510.42
t_7765,3224.42
t_7766,2996.08
t_7767,2582.96
t_7768,2592.48
t_7769,3368.34
t_7770,4969.54
t_7771,4575.52
t_7772,3139.3
t_7773,1865.28
t_7774,1181.82
t_7775,1101.06
t_7776,741.18
t_7777,59.08
t_7778,66.04
t_7779,64.64
t_7780,94.16
t_7781,210.84
t_7782,682.82
t_7783,2444.16
t_7784,3832.64
t_7785,3323.66
t_7786,2659.28
t_7787,2522.34
t_7788,2510.42
t_7789,3224.42
t_7790,2996.08
t_7791,2582.96
t_7792,2592.48
t_7793,3368.34
t_7794,4969.54
t_7795,4575.52
t_7796,3139.3
t_7797,1865.28
t_7798,1181.82
t_7799,1101.06
t_7800,741.18
t_7801,59.08
t_7802,66.04
t_7803,64.64
t_7804,94.16
t_7805,210.84
t_7806,682.82
t_7807,2444.16
t_7808,3832.64
t_7809,3323.66
t_7810,2659.28
t_7811,2522.34
t_7812,2510.42
t_7813,3224.42
t_7814,2996.08
t_7815,2582.96
t_7816,2592.48
t_7817,3368.34
t_7818,4969.54
t_7819,4575.52
t_7820,3139.3
t_7821,1865.28
t_7822,1181.82
t_7823,1101.06
t_7824,741.18
t_7825,59.08
t_7826,66.04
t_7827,64.64
t_7828,94.16
t_7829,210.84
t_7830,682.82
t_7831,2444.16
t_7832,3832.64
t_7833,3323.66
t_7834,2659.28
t_7835,2522.34
t_7836,2510.42
t_7837,3224.42
t_7838,2996.08
t_7839,2582.96
t_7840,2592.48
t_7841,3368.34
t_7842,4969.54
t_7843,4575.52
t_7844,3139.3
t_7845,1865.28
t_7846,1181.82
t_7847,1101.06
t_7848,741.18
t_7849,474.04
t_7850,388.4
t_7851,194.7
t_7852,167.06
t_7853,153.26
t_7854,307.32
t_7855,612.18
t_7856,1392.56
t_7857,2341
t_7858,3829.88
t_7859,4206.48
t_7860,3584.18
t_7861,3316.18
t_7862,3596.28
t_7863,4164.16
t_7864,3822.54
t_7865,3689.2
t_7866,3314.58
t_7867,2862.1
t_7868,1996.22
t_7869,1573.46
t_7870,1339.54
t_7871,1396.94
t_7872,1191.56
t_7873,560.96
t_7874,612.06
t_7875,356.76
t_7876,254.02
t_7877,197.38
t_7878,269.9
t_7879,375.54
t_7880,816.46
t_7881,1397.94
t_7882,2339.2
t_7883,2865.3
t_7884,3155.92
t_7885,2650.2
t_7886,3105.12
t_7887,3611.28
t_7888,3590.98
t_7889,3325.96
t_7890,3121.54
t_7891,2506.12
t_7892,1773.16
t_7893,1304.32
t_7894,1008.28
t_7895,700.82
t_7896,457.78
t_7897,59.08
t_7898,66.04
t_7899,64.64
t_7900,94.16
t_7901,210.84
t_7902,682.82
t_7903,2444.16
t_7904,3832.64
t_7905,3323.66
t_7906,2659.28
t_7907,2522.34
t_7908,2510.42
t_7909,3224.42
t_7910,2996.08
t_7911,2582.96
t_7912,2592.48
t_7913,3368.34
t_7914,4969.54
t_7915,4575.52
t_7916,3139.3
t_7917,1865.28
t_7918,1181.82
t_7919,1101.06
t_7920,741.18
t_7921,59.08
t_7922,66.04
t_7923,64.64
t_7924,94.16
t_7925,210.84
t_7926,682.82
t_7927,2444.16
t_7928,3832.64
t_7929,3323.66
t_7930,2659.28
t_7931,2522.34
t_7932,2510.42
t_7933,3224.42
t_7934,2996.08
t_7935,2582.96
t_7936,2592.48
t_7937,3368.34
t_7938,4969.54
t_7939,4575.52
t_7940,3139.3
t_7941,1865.28
t_7942,1181.82
t_7943,1101.06
t_7944,741.18
t_7945,59.08
t_7946,66.04
t_7947,64.64
t_7948,94.16
t_7949,210.84
t_7950,682.82
t_7951,2444.16
t_7952,3832.64
t_7953,3323.66
t_7954,2659.28
t_7955,2522.34
t_7956,2510.42
t_7957,3224.42
t_7958,2996.08
t_7959,2582.96
t_7960,2592.48
t_7961,3368.34
t_7962,4969.54
t_7963,4575.52
t_7964,3139.3
t_7965,1865.28
t_7966,1181.82
t_7967,1101.06
t_7968,741.18
t_7969,59.08
t_7970,66.04
t_7971,64.64
t_7972,94.16
t_7973,210.84
t_7974,682.82
t_7975,2444.16
t_7976,3832.64
t_7977,3323.66
t_7978,2659.28
t_7979,2522.34
t_7980,2510.42
t_7981,3224.42
t_7982,2996.08
t_7983,2582.96
t_7984,2592.48
t_7985,3368.34
t_7986,4969.54
t_7987,4575.52
t_7988,3139.3
t_7989,1865.28
t_7990,1181.82
t_7991,1101.06
t_7992,741.18
t_7993,59.08
t_7994,66.04
t_7995,64.64
t_7996,94.16
t_7997,210.84
t_7998,682.82
t_7999,2444.16
t_8000,3832.64
t_8001,3323.66
t_8002,2659.28
t_8003,2522.34
t_8004,2510.42
t_8005,3224.42
t_8006,2996.08
t_8007,2582.96
t_8008,2592.48
t_8009,3368.34
t_8010,4969.54
t_8011,4575.52
t_8012,3139.3
t_8013,1865.28
t_8014,1181.82
t_8015,1101.06
t_8016,741.18
t_8017,474.04
t_8018,388.4
t_8019,194.7
t_8020,167.06
t_8021,153.26
t_8022,307.32
t_8023,612.18
t_8024,1392.56
t_8025,2341
t_8026,3829.88
t_8027,4206.48
t_8028,3584.18
t_8029,3316.18
t_8030,3596.28
t_8031,4164.16
t_8032,3822.54
t_8033,3689.2
t_8034,3314.58
t_8035,2862.1
t_8036,1996.22
t_8037,1573.46
t_8038,1339.54
t_8039,1396.94
t_8040,1191.56
t_8041,560.96
t_8042,612.06
t_8043,356.76
t_8044,254.02
t_8045,197.38
t_8046,269.9
t_8047,375.54
t_8048,816.46
t_8049,1397.94
t_8050,2339.2
t_8051,2865.3
t_8052,3155.92
t_8053,2650.2
t_8054,3105.12
t_8055,3611.28
t_8056,3590.98
t_8057,3325.96
t_8058,3121.54
t_8059,2506.12
t_8060,1773.16
t_8061,1304.32
t_8062,1008.28
t_8063,700.82
t_8064,457.78
t_8065,59.08
t_8066,66.04
t_8067,64.64
t_8068,94.16
t_8069,210.84
t_8070,682.82
t_8071,2444.16
t_8072,3832.64
t_8073,3323.66
t_8074,2659.28
t_8075,2522.34
t_8076,2510.42
t_8077,3224.42
t_8078,2996.08
t_8079,2582.96
t_8080,2592.48
t_8081,3368.34
t_8082,4969.54
t_8083,4575.52
t_8084,3139.3
t_8085,1865.28
t_8086,1181.82
t_8087,1101.06
t_8088,741.18
t_8089,59.08
t_8090,66.04
t_8091,64.64
t_8092,94.16
t_8093,210.84
t_8094,682.82
t_8095,2444.16
t_8096,3832.64
t_8097,3323.66
t_8098,2659.28
t_8099,2522.34
t_8100,2510.42
t_8101,3224.42
t_8102,2996.08
t_8103,2582.96
t_8104,2592.48
t_8105,3368.34
t_8106,4969.54
t_8107,4575.52
t_8108,3139.3
t_8109,1865.28
t_8110,1181.82
t_8111,1101.06
t_8112,741.18
t_8113,59.08
t_8114,66.04
t_8115,64.64
t_8116,94.16
t_8117,210.84
t_8118,682.82
t_8119,2444.16
t_8120,3832.64
t_8121,3323.66
t_8122,2659.28
t_8123,2522.34
t_8124,2510.42
t_8125,3224.42
t_8126,2996.08
t_8127,2582.96
t_8128,2592.48
t_8129,3368.34
t_8130,4969.54
t_8131,4575.52
t_8132,3139.3
t_8133,1865.28
t_8134,1181.82
t_8135,1101.06
t_8136,741.18
t_8137,59.08
t_8138,66.04
t_8139,64.64
t_8140,94.16
t_8141,210.84
t_8142,682.82
t_8143,2444.16
t_8144,3832.64
t_8145,3323.66
t_8146,2659.28
t_8147,2522.34
t_8148,2510.42
t_8149,3224.42
t_8150,2996.08
t_8151,2582.96
t_8152,2592.48
t_8153,3368.34
t_8154,4969.54
t_8155,4575.52
t_8156,3139.3
t_8157,1865.28
t_8158,1181.82
t_8159,1101.06
t_8160,741.18
t_8161,59.08
t_8162,66.04
t_8163,64.64
t_8164,94.16
t_8165,210.84
t_8166,682.82
t_8167,2444.16
t_8168,3832.64
t_8169,3323.66
t_8170,2659.28
t_8171,2522.34
t_8172,2510.42
t_8173,3224.42
t_8174,2996.08
t_8175,2582.96
t_8176,2592.48
t_8177,3368.34
t_8178,4969.54
t_8179,4575.52
t_8180,3139.3
t_8181,1865.28
t_8182,1181.82
t_8183,1101.06
t_8184,741.18
t_8185,474.04
t_8186,388.4
t_8187,194.7
t_8188,167.06
t_8189,153.26
t_8190,307.32
t_8191,612.18
t_8192,1392.56
t_8193,2341
t_8194,3829.88
t_8195,4206.48
t_8196,3584.18
t_8197,3316.18
t_8198,3596.28
t_8199,4164.16
t_8200,3822.54
t_8201,3689.2
t_8202,3314.58
t_8203,2862.1
t_8204,1996.22
t_8205,1573.46
t_8206,1339.54
t_8207,1396.94
t_8208,1191.56
t_8209,560.96
t_8210,612.06
t_8211,356.76
t_8212,254.02
t_8213,197.38
t_8214,269.9
t_8215,375.54
t_8216,816.46
t_8217,1397.94
t_8218,2339.2
t_8219,2865.3
t_8220,3155.92
t_8221,2650.2
t_8222,3105.12
t_8223,3611.28
t_8224,3590.98
t_8225,3325.96
t_8226,3121.54
t_8227,2506.12
t_8228,1773.16
t_8229,1304.32
t_8230,1008.28
t_8231,700.82
t_8232,457.78
t_8233,59.08
t_8234,66.04
t_8235,64.64
t_8236,94.16
t_8237,210.84
t_8238,682.82
t_8239,2444.16
t_8240,3832.64
t_8241,3323.66
t_8242,2659.28
t_8243,2522.34
t_8244,2510.42
t_8245,3224.42
t_8246,2996.08
t_8247,2582.96
t_8248,2592.48
t_8249,3368.34
t_8250,4969.54
t_8251,4575.52
t_8252,3139.3
t_8253,1865.28
t_8254,1181.82
t_8255,1101.06
t_8256,741.18
t_8257,59.08
t_8258,66.04
t_8259,64.64
t_8260,94.16
t_8261,210.84
t_8262,682.82
t_8263,2444.16
t_8264,3832.64
t_8265,3323.66
t_8266,2659.28
t_8267,2522.34
t_8268,2510.42
t_8269,3224.42
t_8270,2996.08
t_8271,2582.96
t_8272,2592.48
t_8273,3368.34
t_8274,4969.54
t_8275,4575.52
t_8276,3139.3
t_8277,1865.28
t_8278,1181.82
t_8279,1101.06
t_8280,741.18
t_8281,59.08
t_8282,66.04
t_8283,64.64
t_8284,94.16
t_8285,210.84
t_8286,682.82
t_8287,2444.16
t_8288,3832.64
t_8289,3323.66
t_8290,2659.28
t_8291,2522.34
t_8292,2510.42
t_8293,3224.42
t_8294,2996.08
t_8295,2582.96
t_8296,2592.48
t_8297,3368.34
t_8298,4969.54
t_8299,4575.52
t_8300,3139.3
t_8301,1865.28
t_8302,1181.82
t_8303,1101.06
t_8304,741.18
t_8305,59.08
t_8306,66.04
t_8307,64.64
t_8308,94.16
t_8309,210.84
t_8310,682.82
t_8311,2444.16
t_8312,3832.64
t_8313,3323.66
t_8314,2659.28
t_8315,2522.34
t_8316,2510.42
t_8317,3224.42
t_8318,2996.08
t_8319,2582.96
t_8320,2592.48
t_8321,3368.34
t_8322,4969.54
t_8323,4575.52
t_8324,3139.3
t_8325,1865.28
t_8326,1181.82
t_8327,1101.06
t_8328,741.18
t_8329,59.08
t_8330,66.04
t_8331,64.64
t_8332,94.16
t_8333,210.84
t_8334,682.82
t_8335,2444.16
t_8336,3832.64
t_8337,3323.66
t_8338,2659.28
t_8339,2522.34
t_8340,2510.42
t_8341,3224.42
t_8342,2996.08
t_8343,2582.96
t_8344,2592.48
t_8345,3368.34
t_8346,4969.54
t_8347,4575.52
t_8348,3139.3
t_8349,1865.28
t_8350,1181.82
t_8351,1101.06
t_8352,741.18
t_8353,474.04
t_8354,388.4
t_8355,194.7
t_8356,167.06
t_8357,153.26
t_8358,307.32
t_8359,612.18
t_8360,1392.56
t_8361,2341
t_8362,3829.88
t_8363,4206.48
t_8364,3584.18
t_8365,3316.18
t_8366,3596.28
t_8367,4164.16
t_8368,3822.54
t_8369,3689.2
t_8370,3314.58
t_8371,2862.1
t_8372,1996.22
t_8373,1573.46
t_8374,1339.54
t_8375,1396.94
t_8376,1191.56
t_8377,560.96
t_8378,612.06
t_8379,356.76
t_8380,254.02
t_8381,197.38
t_8382,269.9
t_8383,375.54
t_8384,816.46
t_8385,1397.94
t_8386,2339.2
t_8387,2865.3
t_8388,3155.92
t_8389,2650.2
t_8390,3105.12
t_8391,3611.28
t_8392,3590.98
t_8393,3325.96
t_8394,3121.54
t_8395,2506.12
t_8396,1773.16
t_8397,1304.32
t_8398,1008.28
t_8399,700.82
t_8400,457.78
t_8401,59.08
t_8402,66.04
t_8403,64.64
t_8404,94.16
t_8405,210.84
t_8406,682.82
t_8407,2444.16
t_8408,3832.64
t_8409,3323.66
t_8410,2659.28
t_8411,2522.34
t_8412,2510.42
t_8413,3224.42
t_8414,2996.08
t_8415,2582.96
t_8416,2592.48
t_8417,3368.34
t_8418,4969.54
t_8419,4575.52
t_8420,3139.3
t_8421,1865.28
t_8422,1181.82
t_8423,1101.06
t_8424,741.18
t_8425,59.08
t_8426,66.04
t_8427,64.64
t_8428,94.16
t_8429,210.84
t_8430,682.82
t_8431,2444.16
t_8432,3832.64
t_8433,3323.66
t_8434,2659.28
t_8435,2522.34
t_8436,2510.42
t_8437,3224.42
t_8438,2996.08
t_8439,2582.96
t_8440,2592.48
t_8441,3368.34
t_8442,4969.54
t_8443,4575.52
t_8444,3139.3
t_8445,1865.28
t_8446,1181.82
t_8447,1101.06
t_8448,741.18
t_8449,59.08
t_8450,66.04
t_8451,64.64
t_8452,94.16
t_8453,210.84
t_8454,682.82
t_8455,2444.16
t_8456,3832.64
t_8457,3323.66
t_8458,2659.28
t_8459,2522.34
t_8460,2510.42
t_8461,3224.42
t_8462,2996.08
t_8463,2582.96
t_8464,2592.48
t_8465,3368.34
t_8466,4969.54
t_8467,4575.52
t_8468,3139.3
t_8469,1865.28
t_8470,1181.82
t_8471,1101.06
t_8472,741.18
t_8473,59.08
t_8474,66.04
t_8475,64.64
t_8476,94.16
t_8477,210.84
t_8478,682.82
t_8479,2444.16
t_8480,3832.64
t_8481,3323.66
t_8482,2659.28
t_8483,2522.34
t_8484,2510.42
t_8485,3224.42
t_8486,2996.08
t_8487,2582.96
t_8488,2592.48
t_8489,3368.34
t_8490,4969.54
t_8491,4575.52
t_8492,3139.3
t_8493,1865.28
t_8494,1181.82
t_8495,1101.06
t_8496,741.18
t_8497,59.08
t_8498,66.04
t_8499,64.64
t_8500,94.16
t_8501,210.84
t_8502,682.82
t_8503,2444.16
t_8504,3832.64
t_8505,3323.66
t_8506,2659.28
t_8507,2522.34
t_8508,2510.42
t_8509,3224.42
t_8510,2996.08
t_8511,2582.96
t_8512,2592.48
t_8513,3368.34
t_8514,4969.54
t_8515,4575.52
t_8516,3139.3
t_8517,1865.28
t_8518,1181.82
t_8519,1101.06
t_8520,741.18
t_8521,474.04
t_8522,388.4
t_8523,194.7
t_8524,167.06
t_8525,153.26
t_8526,307.32
t_8527,612.18
t_8528,1392.56
t_8529,2341
t_8530,3829.88
t_8531,4206.48
t_8532,3584.18
t_8533,3316.18
t_8534,3596.28
t_8535,4164.16
t_8536,3822.54
t_8537,3689.2
t_8538,3314.58
t_8539,2862.1
t_8540,1996.22
t_8541,1573.46
t_8542,1339.54
t_8543,1396.94
t_8544,1191.56
t_8545,560.96
t_8546,612.06
t_8547,356.76
t_8548,254.02
t_8549,197.38
t_8550,269.9
t_8551,375.54
t_8552,816.46
t_8553,1397.94
t_8554,2339.2
t_8555,2865.3
t_8556,3155.92
t_8557,2650.2
t_8558,3105.12
t_8559,3611.28
t_8560,3590.98
t_8561,3325.96
t_8562,3121.54
t_8563,2506.12
t_8564,1773.16
t_8565,1304.32
t_8566,1008.28
t_8567,700.82
t_8568,457.78
t_8569,59.08
t_8570,66.04
t_8571,64.64
t_8572,94.16
t_8573,210.84
t_8574,682.82
t_8575,2444.16
t_8576,3832.64
t_8577,3323.66
t_8578,2659.28
t_8579,2522.34
t_8580,2510.42
t_8581,3224.42
t_8582,2996.08
t_8583,2582.96
t_8584,2592.48
t_8585,3368.34
t_8586,4969.54
t_8587,4575.52
t_8588,3139.3
t_8589,1865.28
t_8590,1181.82
t_8591,1101.06
t_8592,741.18
t_8593,59.08
t_8594,66.04
t_8595,64.64
t_8596,94.16
t_8597,210.84
t_8598,682.82
t_8599,2444.16
t_8600,3832.64
t_8601,3323.66
t_8602,2659.28
t_8603,2522.34
t_8604,2510.42
t_8605,3224.42
t_8606,2996.08
t_8607,2582.96
t_8608,2592.48
t_8609,3368.34
t_8610,4969.54
t_8611,4575.52
t_8612,3139.3
t_8613,1865.28
t_8614,1181.82
t_8615,1101.06
t_8616,741.18
t_8617,59.08
t_8618,66.04
t_8619,64.64
t_8620,94.16
t_8621,210.84
t_8622,682.82
t_8623,2444.16
t_8624,3832.64
t_8625,3323.66
t_8626,2659.28
t_8627,2522.34
t_8628,2510.42
t_8629,3224.42
t_8630,2996.08
t_8631,2582.96
t_8632,2592.48
t_8633,3368.34
t_8634,4969.54
t_8635,4575.52
t_8636,3139.3
t_8637,1865.28
t_8638,1181.82
t_8639,1101.06
t_8640,741.18
t_8641,59.08
t_8642,66.04
t_8643,64.64
t_8644,94.16
t_8645,210.84
t_8646,682.82
t_8647,2444.16
t_8648,3832.64
t_8649,3323.66
t_8650,2659.28
t_8651,2522.34
t_8652,2510.42
t_8653,3224.42
t_8654,2996.08
t_8655,2582.96
t_8656,2592.48
t_8657,3368.34
t_8658,4969.54
t_8659,4575.52
t_8660,3139.3
t_8661,1865.28
t_8662,1181.82
t_8663,1101.06
t_8664,741.18
t_8665,59.08
t_8666,66.04
t_8667,64.64
t_8668,94.16
t_8669,210.84
t_8670,682.82
t_8671,2444.16
t_8672,3832.64
t_8673,3323.66
t_8674,2659.28
t_8675,2522.34
t_8676,2510.42
t_8677,3224.42
t_8678,2996.08
t_8679,2582.96
t_8680,2592.48
t_8681,3368.34
t_8682,4969.54
t_8683,4575.52
t_8684,3139.3
t_8685,1865.28
t_8686,1181.82
t_8687,1101.06
t_8688,741.18
t_8689,474.04
t_8690,388.4
t_8691,194.7
t_8692,167.06
t_8693,153.26
t_8694,307.32
t_8695,612.18
t_8696,1392.56
t_8697,2341
t_8698,3829.88
t_8699,4206.48
t_8700,3584.18
t_8701,3316.18
t_8702,3596.28
t_8703,4164.16
t_8704,3822.54
t_8705,3689.2
t_8706,3314.58
t_8707,2862.1
t_8708,1996.22
t_8709,1573.46
t_8710,1339.54
t_8711,1396.94
t_8712,1191.56
t_8713,560.96
t_8714,612.06
t_8715,356.76
t_8716,254.02
t_8717,197.38
t_8718,269.9
t_8719,375.54
t_8720,816.46
t_8721,1397.94
t_8722,2339.2
t_8723,2865.3
t_8724,3155.92
t_8725,2650.2
t_8726,3105.12
t_8727,3611.28
t_8728,3590.98
t_8729,3325.96
t_8730,3121.54
t_8731,2506.12
t_8732,1773.16
t_8733,1304.32
t_8734,1008.28
t_8735,700.82
t_8736,457.78
t_8737,59.08
t_8738,66.04
t_8739,64.64
t_8740,94.16
t_8741,210.84
t_8742,682.82
t_8743,2444.16
t_8744,3832.64
t_8745,3323.66
t_8746,2659.28
t_8747,2522.34
t_8748,2510.42
t_8749,3224.42
t_8750,2996.08
t_8751,2582.96
t_8752,2592.48
t_8753,3368.34
t_8754,4969.54
t_8755,4575.52
t_8756,3139.3
t_8757,1865.28
t_8758,1181.82
t_8759,1101.06
t_8760,741.18
